zipcode,pop_0_5,pop_5_12,pop_0_12,avg_income,employment_rate,total_existing_slots,num_existing_facilities,high_demand,desert_threshold,age_0_5_requirement,is_desert,current_coverage_ratio
11782,796.0,1675.0,2471.0,97106.20525059666,0.5544895123403693,399.0,7.0,0,815.4300000000001,530.6666666666666,1,0.16147308781869688
11783,911.0,1995.0,2906.0,97231.90932868353,0.5233619273590071,601.0,10.0,0,958.98,607.3333333333333,1,0.2068134893324157
11784,1677.0,2324.0,4001.0,70300.6088280061,0.5168141592920354,461.0,10.0,0,1320.3300000000002,1118.0,1,0.11522119470132466
11786,228.0,821.0,1049.0,96996.996996997,0.507699344412258,173.0,4.0,0,346.17,152.0,1,0.16491897044804577
11787,1410.0,2867.0,4277.0,97898.41182913473,0.530690537084399,1248.0,15.0,0,1411.41,940.0,1,0.2917933130699088
11788,1049.0,1273.0,2322.0,94110.9852774632,0.5188928718340483,698.0,9.0,0,766.26,699.3333333333333,1,0.3006029285099053
11789,194.0,893.0,1087.0,80000.0,0.5380683346785041,0.0,0.0,0,358.71000000000004,129.33333333333331,1,0.0
11790,682.0,1101.0,1783.0,98005.698005698,0.3640701172077585,296.0,3.0,0,588.39,454.66666666666663,1,0.16601233875490745
11791,1063.0,3639.0,4702.0,110700.07955449482,0.4904217549061683,1488.0,16.0,0,1551.66,708.6666666666666,1,0.31646108039132287
11792,411.0,766.0,1177.0,97381.75675675676,0.5165794066317626,267.0,3.0,0,388.41,274.0,1,0.2268479184367035
11793,1568.0,3181.0,4749.0,98794.82657260436,0.5511096711485501,826.0,11.0,0,1567.17,1045.3333333333333,1,0.17393135396925669
11795,1409.0,2121.0,3530.0,95215.58245083208,0.5153996101364522,706.0,5.0,0,1164.9,939.3333333333333,1,0.2
11796,214.0,320.0,534.0,92317.70833333334,0.4996096799375488,55.0,1.0,0,176.22,142.66666666666666,1,0.10299625468164794
11797,570.0,889.0,1459.0,118949.203187251,0.5454743018580898,825.0,5.0,0,481.47,380.0,0,0.5654557916381083
11798,1116.0,2235.0,3351.0,52085.59046587216,0.5028602560610188,778.0,11.0,1,1675.5,744.0,1,0.2321695016413011
11801,1580.0,3494.0,5074.0,72526.65245202558,0.5587723687659352,1355.0,30.0,0,1674.42,1053.3333333333333,1,0.2670476941269216
11803,1406.0,3410.0,4816.0,107390.09186351708,0.5030034985807644,1892.0,13.0,0,1589.28,937.3333333333333,0,0.39285714285714285
11804,294.0,556.0,850.0,110267.85714285712,0.5671843349088453,0.0,0.0,0,280.5,196.0,1,0.0
11901,2260.0,1932.0,4192.0,59593.837535014005,0.4416950201051655,900.0,19.0,1,2096.0,1506.6666666666665,1,0.21469465648854963
11933,273.0,503.0,776.0,76187.33509234828,0.5433691756272402,125.0,2.0,0,256.08,182.0,1,0.16108247422680413
11934,532.0,900.0,1432.0,87873.5632183908,0.5592697351504242,278.0,6.0,0,472.56,354.66666666666663,1,0.1941340782122905
11935,43.0,248.0,291.0,99111.67512690356,0.6919564453811029,78.0,2.0,1,145.5,28.666666666666664,1,0.26804123711340205
11937,1328.0,1771.0,3099.0,88515.22842639594,0.4681558935361217,623.0,5.0,0,1022.6700000000001,885.3333333333333,1,0.20103259115843822
11939,37.0,49.0,86.0,94612.06896551725,0.3708439897698209,0.0,0.0,0,28.380000000000003,24.666666666666664,1,0.0
11940,268.0,580.0,848.0,90025.68493150684,0.5346027096301721,151.0,1.0,0,279.84000000000003,178.66666666666666,1,0.17806603773584906
11941,119.0,238.0,357.0,94310.3448275862,0.5816285599679102,16.0,1.0,0,117.81,79.33333333333333,1,0.04481792717086835
11942,193.0,356.0,549.0,88628.15884476533,0.4928825622775801,0.0,0.0,0,181.17000000000002,128.66666666666666,1,0.0
11944,84.0,305.0,389.0,79393.30543933055,0.4980204209210252,0.0,0.0,0,128.37,56.0,1,0.0
11946,940.0,1251.0,2191.0,72249.38875305624,0.4669749386310441,113.0,3.0,0,723.0300000000001,626.6666666666666,1,0.051574623459607484
11948,14.0,47.0,61.0,89642.85714285713,0.99,70.0,1.0,1,30.5,9.333333333333332,0,1.1475409836065573
11949,575.0,993.0,1568.0,85349.80744544289,0.5904198878278005,129.0,1.0,0,517.44,383.3333333333333,1,0.08227040816326531
11950,1125.0,1769.0,2894.0,58840.02361275089,0.5171255876427132,202.0,13.0,1,1447.0,750.0,1,0.06979958534899793
11951,1224.0,1761.0,2985.0,57116.78832116789,0.4576123989578462,187.0,7.0,1,1492.5,816.0,1,0.06264656616415411
11952,147.0,334.0,481.0,90588.80308880308,0.4951252150640413,0.0,0.0,0,158.73000000000002,98.0,1,0.0
11953,691.0,1209.0,1900.0,69662.92134831462,0.5196700970732063,759.0,9.0,0,627.0,460.66666666666663,0,0.3994736842105263
11954,255.0,341.0,596.0,82229.4776119403,0.6200832947709394,59.0,1.0,1,298.0,170.0,1,0.09899328859060402
11955,267.0,91.0,358.0,75441.17647058824,0.5950297514875744,66.0,1.0,0,118.14,178.0,1,0.18435754189944134
11957,0.0,0.0,0.0,107180.8510638298,0.3852459016393442,0.0,0.0,0,0.0,0.0,1,
11958,38.0,100.0,138.0,83854.16666666667,0.5375139977603584,0.0,0.0,0,45.54,25.333333333333332,1,0.0
11961,416.0,1117.0,1533.0,75357.62942779291,0.5591954898674387,98.0,3.0,0,505.89000000000004,277.3333333333333,1,0.0639269406392694
11963,326.0,893.0,1219.0,99940.33412887828,0.4961515689757252,108.0,1.0,0,402.27000000000004,217.33333333333331,1,0.08859721082854799
11967,1259.0,2849.0,4108.0,65339.25979680697,0.513030528667163,515.0,23.0,0,1355.64,839.3333333333333,1,0.125365141187926
11968,536.0,1164.0,1700.0,93614.3572621035,0.4396975702855465,223.0,3.0,0,561.0,357.3333333333333,1,0.13117647058823528
11971,365.0,801.0,1166.0,93495.29780564262,0.5074769328666878,172.0,2.0,0,384.78000000000003,243.33333333333331,1,0.14751286449399656
11976,102.0,107.0,209.0,112204.7244094488,0.5211325400082069,0.0,0.0,0,68.97,68.0,1,0.0
11977,180.0,300.0,480.0,95238.09523809524,0.4789833822091887,121.0,1.0,0,158.4,120.0,1,0.2520833333333333
11978,101.0,347.0,448.0,87203.79146919432,0.5316200554295792,233.0,3.0,0,147.84,67.33333333333333,0,0.5200892857142857
11980,339.0,218.0,557.0,84609.12052117265,0.5968118195956454,597.0,3.0,0,183.81,226.0,0,1.0718132854578097
12008,43.0,38.0,81.0,78846.15384615384,0.6088992974238876,0.0,0.0,1,40.5,28.666666666666664,1,0.0
12009,420.0,810.0,1230.0,86375.0,0.4806536890170632,88.0,4.0,0,405.90000000000003,280.0,1,0.07154471544715447
12010,1517.0,2791.0,4308.0,56250.00000000001,0.5012310292874729,1017.0,13.0,1,2154.0,1011.3333333333333,1,0.23607242339832868
12015,126.0,347.0,473.0,81140.35087719298,0.4135429262394196,0.0,0.0,0,156.09,84.0,1,0.0
12017,0.0,19.0,19.0,76470.58823529413,0.4057279236276849,0.0,0.0,0,6.2700000000000005,0.0,1,0.0
12018,477.0,630.0,1107.0,83821.6957605985,0.5493150684931507,68.0,4.0,0,365.31,318.0,1,0.06142728093947606
12019,602.0,1495.0,2097.0,93461.53846153848,0.5530104712041884,244.0,12.0,0,692.01,401.3333333333333,1,0.11635670004768717
12020,1087.0,3587.0,4674.0,77806.40668523677,0.5192213126609008,1236.0,25.0,0,1542.42,724.6666666666666,1,0.2644415917843389
12022,48.0,146.0,194.0,64329.26829268293,0.394990366088632,20.0,1.0,0,64.02,32.0,1,0.10309278350515463
12023,144.0,254.0,398.0,72815.53398058254,0.4338668913226621,0.0,0.0,0,131.34,96.0,1,0.0
12025,276.0,295.0,571.0,68050.54151624549,0.526615969581749,0.0,0.0,0,188.43,184.0,1,0.0
12027,247.0,419.0,666.0,92149.75845410628,0.4877474081055608,8.0,1.0,0,219.78,164.66666666666666,1,0.012012012012012012
12028,56.0,165.0,221.0,67105.26315789473,0.5268022181146026,16.0,1.0,0,72.93,37.33333333333333,1,0.07239819004524888
12029,10.0,44.0,54.0,88392.85714285713,0.5650857719475277,0.0,0.0,0,17.82,6.666666666666666,1,0.0
12032,22.0,30.0,52.0,67857.14285714286,0.6648575305291723,0.0,0.0,1,26.0,14.666666666666666,1,0.0
12033,316.0,587.0,903.0,80378.97310513447,0.5353403141361257,327.0,4.0,0,297.99,210.66666666666666,0,0.36212624584717606
12035,0.0,48.0,48.0,56907.89473684211,0.7851239669421488,0.0,0.0,1,24.0,0.0,1,0.0
12036,32.0,18.0,50.0,57500.0,0.4545454545454545,0.0,0.0,1,25.0,21.333333333333332,1,0.0
12037,228.0,296.0,524.0,68581.08108108108,0.4530982120989468,68.0,1.0,0,172.92000000000002,152.0,1,0.1297709923664122
12041,0.0,5.0,5.0,75000.0,0.7836990595611285,0.0,0.0,1,2.5,0.0,1,0.0
12042,0.0,19.0,19.0,64880.95238095238,0.7070707070707071,0.0,0.0,1,9.5,0.0,1,0.0
12043,255.0,568.0,823.0,61367.06948640484,0.4288120222826791,218.0,5.0,0,271.59000000000003,170.0,1,0.2648845686512758
12046,28.0,53.0,81.0,73214.28571428571,0.674373795761079,0.0,0.0,1,40.5,18.666666666666664,1,0.0
12047,1174.0,2682.0,3856.0,65744.02125775022,0.4846949727385909,440.0,12.0,0,1272.48,782.6666666666666,1,0.11410788381742738
12051,262.0,309.0,571.0,68071.42857142857,0.2892561983471074,52.0,2.0,0,188.43,174.66666666666666,1,0.09106830122591944
12052,128.0,110.0,238.0,77689.87341772151,0.4002026342451874,0.0,0.0,0,78.54,85.33333333333333,1,0.0
12053,125.0,390.0,515.0,81278.28054298642,0.5196332000940512,124.0,3.0,0,169.95000000000002,83.33333333333333,1,0.2407766990291262
12054,716.0,1592.0,2308.0,97130.24282560706,0.5330979699911739,563.0,8.0,0,761.64,477.3333333333333,1,0.24393414211438474
12056,62.0,162.0,224.0,81526.54867256638,0.5569245933957615,64.0,1.0,0,73.92,41.33333333333333,1,0.2857142857142857
12057,133.0,112.0,245.0,63414.63414634147,0.4106159238858287,16.0,1.0,0,80.85000000000001,88.66666666666666,1,0.0653061224489796
12058,0.0,82.0,82.0,62500.0,0.6018916595012898,0.0,0.0,1,41.0,0.0,1,0.0
12059,20.0,124.0,144.0,80312.5,0.5645730416372619,0.0,0.0,0,47.52,13.333333333333332,1,0.0
12060,20.0,114.0,134.0,87142.85714285713,0.3861003861003861,0.0,0.0,0,44.22,13.333333333333332,1,0.0
12061,779.0,923.0,1702.0,85931.27490039842,0.4931722173101483,243.0,6.0,0,561.6600000000001,519.3333333333333,1,0.14277320799059928
12062,56.0,81.0,137.0,74127.90697674418,0.5174488567990373,0.0,0.0,0,45.21,37.33333333333333,1,0.0
12063,26.0,22.0,48.0,85714.28571428571,0.4597701149425287,0.0,0.0,0,15.84,17.333333333333332,1,0.0
12064,15.0,4.0,19.0,50000.0,0.8661417322834646,0.0,0.0,1,9.5,10.0,1,0.0
12065,2435.0,4443.0,6878.0,83914.7702876771,0.5226308821219398,2204.0,33.0,0,2269.7400000000002,1623.3333333333333,1,0.32044198895027626
12066,151.0,144.0,295.0,69329.8969072165,0.5288985823336968,0.0,0.0,0,97.35000000000001,100.66666666666666,1,0.0
12067,52.0,171.0,223.0,75844.5945945946,0.5078929306794784,16.0,1.0,0,73.59,34.666666666666664,1,0.07174887892376682
12068,63.0,324.0,387.0,60037.878787878784,0.5261060183339976,192.0,3.0,0,127.71000000000001,42.0,0,0.49612403100775193
12070,43.0,152.0,195.0,68297.10144927536,0.276110444177671,0.0,0.0,0,64.35000000000001,28.666666666666664,1,0.0
12071,14.0,18.0,32.0,42857.142857142855,0.6451612903225806,0.0,0.0,1,16.0,9.333333333333332,1,0.0
12072,224.0,362.0,586.0,64648.4375,0.427807486631016,0.0,0.0,0,193.38,149.33333333333331,1,0.0
12074,197.0,220.0,417.0,77166.66666666666,0.5074424898511503,21.0,1.0,0,137.61,131.33333333333331,1,0.050359712230215826
12075,72.0,158.0,230.0,79243.82716049382,0.5128205128205128,0.0,0.0,0,75.9,48.0,1,0.0
12076,33.0,101.0,134.0,65778.68852459016,0.4799370574350904,0.0,0.0,0,44.22,22.0,1,0.0
12077,549.0,513.0,1062.0,94878.223495702,0.5168838862559242,83.0,2.0,0,350.46000000000004,366.0,1,0.07815442561205273
12078,1200.0,2277.0,3477.0,52572.427572427565,0.432509505703422,656.0,10.0,1,1738.5,800.0,1,0.18866839229220592
12083,167.0,500.0,667.0,70489.69072164949,0.4974358974358974,123.0,3.0,0,220.11,111.33333333333333,1,0.18440779610194902
12084,287.0,545.0,832.0,77405.85774058578,0.4714933912014204,140.0,2.0,0,274.56,191.33333333333331,1,0.16826923076923078
12085,0.0,13.0,13.0,46323.52941176471,0.6666666666666666,74.0,1.0,1,6.5,0.0,0,5.6923076923076925
12086,59.0,64.0,123.0,68489.58333333334,0.5825242718446602,137.0,3.0,0,40.59,39.33333333333333,0,1.113821138211382
12087,51.0,81.0,132.0,67857.14285714286,0.4925723221266614,0.0,0.0,0,43.56,34.0,1,0.0
12090,454.0,671.0,1125.0,60552.536231884056,0.4773434797647872,76.0,1.0,0,371.25,302.66666666666663,1,0.06755555555555555
12092,44.0,126.0,170.0,61160.71428571429,0.3491271820448878,0.0,0.0,0,56.1,29.333333333333332,1,0.0
12093,53.0,56.0,109.0,59760.27397260274,0.5270758122743683,16.0,1.0,1,54.5,35.33333333333333,1,0.14678899082568808
12094,80.0,316.0,396.0,69084.82142857142,0.4185351270553064,0.0,0.0,0,130.68,53.33333333333333,1,0.0
12095,626.0,1100.0,1726.0,58839.285714285725,0.4449388209121245,468.0,10.0,1,863.0,417.3333333333333,1,0.2711471610660487
12106,58.0,154.0,212.0,80664.0625,0.5895900506678949,0.0,0.0,0,69.96000000000001,38.666666666666664,1,0.0
12108,10.0,10.0,20.0,65340.90909090909,0.5392156862745098,0.0,0.0,0,6.6000000000000005,6.666666666666666,1,0.0
12110,809.0,1547.0,2356.0,78732.71889400922,0.5495340356564019,685.0,17.0,0,777.48,539.3333333333333,1,0.2907470288624788
12116,54.0,142.0,196.0,60156.25,0.5921539600296077,8.0,1.0,0,64.68,36.0,1,0.04081632653061224
12117,128.0,163.0,291.0,63087.24832214764,0.5486008836524301,15.0,1.0,0,96.03,85.33333333333333,1,0.05154639175257732
12118,994.0,1280.0,2274.0,77311.542991755,0.5127740532705201,368.0,6.0,0,750.4200000000001,662.6666666666666,1,0.16182937554969218
12120,36.0,42.0,78.0,65277.77777777777,0.4251968503937008,8.0,1.0,0,25.740000000000002,24.0,1,0.10256410256410256
12121,121.0,201.0,322.0,78026.3157894737,0.4028837998303647,0.0,0.0,0,106.26,80.66666666666666,1,0.0
12122,137.0,194.0,331.0,61082.47422680413,0.5411436541143654,140.0,2.0,0,109.23,91.33333333333333,0,0.4229607250755287
12123,346.0,384.0,730.0,74100.37878787878,0.534629404617254,160.0,4.0,0,240.9,230.66666666666666,1,0.2191780821917808
12125,48.0,62.0,110.0,61363.63636363637,0.7051282051282052,0.0,0.0,1,55.0,32.0,1,0.0
12130,8.0,98.0,106.0,66037.73584905661,0.99,0.0,0.0,1,53.0,5.333333333333333,1,0.0
12134,178.0,324.0,502.0,67809.13978494624,0.4321561338289962,80.0,1.0,0,165.66,118.66666666666666,1,0.1593625498007968
12136,9.0,20.0,29.0,92151.16279069768,0.5443037974683544,16.0,1.0,0,9.57,6.0,0,0.5517241379310345
12137,82.0,231.0,313.0,73174.1573033708,0.4373464373464373,8.0,1.0,0,103.29,54.666666666666664,1,0.025559105431309903
12138,116.0,224.0,340.0,66637.93103448275,0.4962354551676933,0.0,0.0,0,112.2,77.33333333333333,1,0.0
12139,13.0,17.0,30.0,70192.30769230769,0.4545454545454545,0.0,0.0,0,9.9,8.666666666666666,1,0.0
12140,97.0,55.0,152.0,83096.59090909091,0.623229461756374,52.0,2.0,1,76.0,64.66666666666666,1,0.34210526315789475
12143,216.0,369.0,585.0,66666.66666666666,0.4464449751975013,48.0,4.0,0,193.05,144.0,1,0.08205128205128205
12144,1223.0,1731.0,2954.0,69984.14855072463,0.5062362435803375,510.0,10.0,0,974.82,815.3333333333333,1,0.17264725795531483
12147,0.0,31.0,31.0,72413.79310344828,0.7038834951456311,0.0,0.0,1,15.5,0.0,1,0.0
12148,161.0,326.0,487.0,100809.71659919027,0.565088080530771,68.0,2.0,0,160.71,107.33333333333333,1,0.13963039014373715
12149,103.0,219.0,322.0,56071.42857142857,0.4755434782608695,40.0,1.0,1,161.0,68.66666666666666,1,0.12422360248447205
12150,67.0,0.0,67.0,66847.82608695651,0.7809847198641766,0.0,0.0,1,33.5,44.666666666666664,1,0.0
12151,53.0,69.0,122.0,88207.54716981133,0.6084959816303099,8.0,1.0,1,61.0,35.33333333333333,1,0.06557377049180328
12153,5.0,124.0,129.0,83967.39130434784,0.6543385490753911,0.0,0.0,1,64.5,3.333333333333333,1,0.0
12154,98.0,190.0,288.0,73817.56756756757,0.524822695035461,68.0,3.0,0,95.04,65.33333333333333,1,0.2361111111111111
12155,19.0,181.0,200.0,55696.20253164557,0.4519450800915331,68.0,3.0,1,100.0,12.666666666666666,1,0.34
12156,41.0,104.0,145.0,79166.66666666666,0.5054151624548736,0.0,0.0,0,47.85,27.333333333333332,1,0.0
12157,262.0,449.0,711.0,65000.0,0.4263226934849147,247.0,4.0,0,234.63000000000002,174.66666666666666,0,0.34739803094233473
12158,228.0,624.0,852.0,79466.96696696695,0.5508684863523573,60.0,2.0,0,281.16,152.0,1,0.07042253521126761
12159,316.0,584.0,900.0,103389.83050847458,0.5448458963407595,118.0,1.0,0,297.0,210.66666666666666,1,0.13111111111111112
12160,63.0,45.0,108.0,66944.44444444444,0.539568345323741,0.0,0.0,0,35.64,42.0,1,0.0
12164,7.0,22.0,29.0,65277.77777777777,0.5567010309278351,0.0,0.0,0,9.57,4.666666666666666,1,0.0
12165,14.0,8.0,22.0,96022.72727272728,0.99,0.0,0.0,1,11.0,9.333333333333332,1,0.0
12166,119.0,76.0,195.0,55037.31343283582,0.4451827242524916,0.0,0.0,1,97.5,79.33333333333333,1,0.0
12167,95.0,135.0,230.0,57339.4495412844,0.4515327257663629,16.0,1.0,1,115.0,63.33333333333333,1,0.06956521739130435
12168,75.0,138.0,213.0,66895.6043956044,0.5202973127501429,0.0,0.0,0,70.29,50.0,1,0.0
12169,10.0,82.0,92.0,71052.63157894736,0.5013192612137203,0.0,0.0,0,30.360000000000003,6.666666666666666,1,0.0
12170,334.0,380.0,714.0,73207.17131474103,0.4803827751196172,159.0,2.0,0,235.62,222.66666666666666,1,0.22268907563025211
12173,90.0,289.0,379.0,69207.31707317074,0.4023552502453386,0.0,0.0,0,125.07000000000001,60.0,1,0.0
12175,27.0,110.0,137.0,62162.16216216217,0.5285714285714286,0.0,0.0,0,45.21,18.0,1,0.0
12176,20.0,16.0,36.0,67857.14285714286,0.3825136612021858,0.0,0.0,0,11.88,13.333333333333332,1,0.0
12180,2236.0,3633.0,5869.0,61354.60251046026,0.4441801252625123,1474.0,36.0,0,1936.77,1490.6666666666665,1,0.2511501107514057
12182,635.0,1793.0,2428.0,56774.53769559033,0.4753211629479378,602.0,10.0,1,1214.0,423.3333333333333,1,0.24794069192751236
12183,246.0,154.0,400.0,57634.22818791946,0.5020215633423181,16.0,1.0,1,200.0,164.0,1,0.04
12184,347.0,679.0,1026.0,78053.16091954023,0.4774972557628979,189.0,5.0,0,338.58000000000004,231.33333333333331,1,0.18421052631578946
12185,86.0,123.0,209.0,73195.8762886598,0.5434173669467787,0.0,0.0,0,68.97,57.33333333333333,1,0.0
12186,240.0,452.0,692.0,93621.70087976538,0.5391304347826087,146.0,2.0,0,228.36,160.0,1,0.21098265895953758
12187,21.0,30.0,51.0,60197.36842105263,0.5420827389443652,16.0,1.0,0,16.830000000000002,14.0,1,0.3137254901960784
12188,465.0,994.0,1459.0,73362.06896551725,0.4993542832544124,146.0,4.0,0,481.47,310.0,1,0.10006854009595613
12189,964.0,1746.0,2710.0,61428.57142857143,0.4929310438221115,323.0,11.0,0,894.3000000000001,642.6666666666666,1,0.11918819188191881
12190,41.0,45.0,86.0,60472.97297297298,0.5772230889235569,16.0,1.0,0,28.380000000000003,27.333333333333332,1,0.18604651162790697
12192,0.0,70.0,70.0,66952.05479452055,0.4879679144385027,0.0,0.0,0,23.1,0.0,1,0.0
12193,74.0,111.0,185.0,73809.5238095238,0.6272401433691757,0.0,0.0,1,92.5,49.33333333333333,1,0.0
12196,162.0,675.0,837.0,85947.71241830065,0.3869499241274658,91.0,2.0,0,276.21000000000004,108.0,1,0.1087216248506571
12197,75.0,103.0,178.0,65500.0,0.5125576627370579,24.0,2.0,0,58.74,50.0,1,0.1348314606741573
12198,236.0,604.0,840.0,80112.21945137157,0.5608391608391609,87.0,5.0,0,277.2,157.33333333333331,1,0.10357142857142858
12202,798.0,580.0,1378.0,37166.26213592233,0.4247422680412371,283.0,11.0,1,689.0,532.0,1,0.2053701015965167
12203,1017.0,1620.0,2637.0,72107.73680404916,0.4527745948600425,916.0,16.0,0,870.21,678.0,0,0.34736442927569205
12204,830.0,819.0,1649.0,64454.094292803966,0.4617323556370302,30.0,1.0,0,544.1700000000001,553.3333333333333,1,0.018192844147968467
12205,1306.0,2299.0,3605.0,67594.78672985782,0.5587078226660614,1008.0,20.0,0,1189.65,870.6666666666666,1,0.2796116504854369
12206,446.0,1770.0,2216.0,40102.58358662614,0.4448049753261678,1003.0,18.0,1,1108.0,297.3333333333333,1,0.4526173285198556
12207,196.0,106.0,302.0,50360.57692307692,0.4450149764655541,40.0,1.0,1,151.0,130.66666666666666,1,0.13245033112582782
12208,930.0,1167.0,2097.0,66769.80198019801,0.4367001037703217,383.0,9.0,0,692.01,620.0,1,0.1826418693371483
12209,837.0,1099.0,1936.0,55650.68493150685,0.4900738467440299,568.0,13.0,1,968.0,558.0,1,0.29338842975206614
12210,282.0,541.0,823.0,47252.15517241379,0.4699686012356933,466.0,12.0,1,411.5,188.0,0,0.5662211421628189
12211,798.0,941.0,1739.0,98887.97364085668,0.4579749509582013,213.0,8.0,0,573.87,532.0,1,0.12248418631397355
12302,1486.0,2826.0,4312.0,76791.89750692522,0.5172846140068064,654.0,18.0,0,1422.96,990.6666666666666,1,0.15166975881261596
12303,1262.0,3136.0,4398.0,67943.68041912247,0.514487870619946,670.0,29.0,0,1451.3400000000001,841.3333333333333,1,0.1523419736243747
12304,1310.0,2045.0,3355.0,52301.05465004794,0.476233961919547,714.0,21.0,1,1677.5,873.3333333333333,1,0.2128166915052161
12305,245.0,160.0,405.0,50378.78787878788,0.333718578445536,236.0,5.0,1,202.5,163.33333333333331,0,0.582716049382716
12306,1809.0,2339.0,4148.0,65381.29744651483,0.5224445646295295,585.0,23.0,0,1368.8400000000001,1206.0,1,0.1410318225650916
12307,553.0,974.0,1527.0,30083.33333333333,0.3815337657382678,284.0,18.0,1,763.5,368.66666666666663,1,0.1859855926653569
12308,796.0,976.0,1772.0,49206.65634674922,0.4496415396394515,271.0,9.0,1,886.0,530.6666666666666,1,0.15293453724604966
12309,2383.0,3452.0,5835.0,92123.72448979592,0.4704188167526701,900.0,19.0,0,1925.5500000000002,1588.6666666666665,1,0.15424164524421594
12401,2148.0,3263.0,5411.0,62344.213649851634,0.4795378223006432,890.0,27.0,0,1785.63,1432.0,1,0.1644797634448346
12404,198.0,329.0,527.0,77456.64739884392,0.4477225672877847,80.0,1.0,0,173.91,132.0,1,0.15180265654648956
12405,17.0,5.0,22.0,58064.51612903226,0.5636363636363636,0.0,0.0,1,11.0,11.333333333333332,1,0.0
12406,1.0,5.0,6.0,60000.0,0.5084745762711864,34.0,1.0,1,3.0,0.6666666666666666,0,5.666666666666667
12407,4.0,10.0,14.0,44642.857142857145,0.99,0.0,0.0,1,7.0,2.6666666666666665,1,0.0
12409,56.0,55.0,111.0,87053.57142857143,0.5845511482254697,0.0,0.0,0,36.63,37.33333333333333,1,0.0
12410,0.0,0.0,0.0,75781.25,0.486322188449848,0.0,0.0,0,0.0,0.0,1,
12411,25.0,21.0,46.0,64285.71428571428,0.7427055702917772,0.0,0.0,1,23.0,16.666666666666664,1,0.0
12412,0.0,30.0,30.0,68951.61290322582,0.5772811918063314,0.0,0.0,0,9.9,0.0,1,0.0
12413,75.0,299.0,374.0,57397.95918367347,0.4675572519083969,86.0,3.0,1,187.0,50.0,1,0.22994652406417113
12414,561.0,440.0,1001.0,62656.25,0.4769001490312965,216.0,6.0,0,330.33000000000004,374.0,1,0.21578421578421578
12418,29.0,6.0,35.0,60937.5,0.8163265306122449,0.0,0.0,1,17.5,19.333333333333332,1,0.0
12419,83.0,68.0,151.0,79411.76470588235,0.3859250851305335,8.0,1.0,0,49.830000000000005,55.33333333333333,1,0.052980132450331126
12421,0.0,13.0,13.0,89375.0,0.8928571428571429,0.0,0.0,1,6.5,0.0,1,0.0
12422,0.0,7.0,7.0,63461.53846153846,0.3266331658291457,0.0,0.0,0,2.31,0.0,1,0.0
12423,9.0,110.0,119.0,56018.51851851851,0.4302788844621514,0.0,0.0,1,59.5,6.0,1,0.0
12424,0.0,13.0,13.0,65625.0,0.4597701149425287,0.0,0.0,0,4.29,0.0,1,0.0
12427,196.0,99.0,295.0,51041.66666666667,0.2341463414634146,0.0,0.0,1,147.5,130.66666666666666,1,0.0
12428,153.0,640.0,793.0,53636.36363636363,0.3910693970420933,139.0,6.0,1,396.5,102.0,1,0.17528373266078184
12430,39.0,148.0,187.0,62765.95744680851,0.3504847129008203,0.0,0.0,0,61.71,26.0,1,0.0
12431,107.0,155.0,262.0,68593.75,0.4336043360433604,8.0,1.0,0,86.46000000000001,71.33333333333333,1,0.030534351145038167
12433,59.0,81.0,140.0,89062.5,0.3821656050955414,0.0,0.0,0,46.2,39.33333333333333,1,0.0
12434,85.0,107.0,192.0,50000.0,0.3150406504065041,8.0,1.0,1,96.0,56.666666666666664,1,0.041666666666666664
12435,7.0,30.0,37.0,65441.17647058824,0.7359307359307359,0.0,0.0,1,18.5,4.666666666666666,1,0.0
12439,8.0,4.0,12.0,59558.82352941177,0.5723905723905723,0.0,0.0,1,6.0,5.333333333333333,1,0.0
12440,38.0,95.0,133.0,79166.66666666667,0.6831882116543871,0.0,0.0,1,66.5,25.333333333333332,1,0.0
12442,30.0,8.0,38.0,67934.78260869565,0.7098765432098766,0.0,0.0,1,19.0,20.0,1,0.0
12443,181.0,231.0,412.0,84951.45631067961,0.5750977107761027,178.0,3.0,0,135.96,120.66666666666666,0,0.4320388349514563
12444,0.0,10.0,10.0,84558.82352941178,0.3159851301115242,0.0,0.0,0,3.3000000000000003,0.0,1,0.0
12446,270.0,322.0,592.0,69804.5267489712,0.4965263588067021,16.0,2.0,0,195.36,180.0,1,0.02702702702702703
12448,0.0,0.0,0.0,75000.0,0.8450704225352113,0.0,0.0,1,0.0,0.0,1,
12449,100.0,186.0,286.0,61432.9268292683,0.5136235515189477,235.0,6.0,0,94.38000000000001,66.66666666666666,0,0.8216783216783217
12451,64.0,37.0,101.0,61925.28735632184,0.8333333333333334,8.0,1.0,1,50.5,42.666666666666664,1,0.07920792079207921
12454,36.0,57.0,93.0,61458.33333333333,0.2631578947368421,0.0,0.0,0,30.69,24.0,1,0.0
12455,46.0,191.0,237.0,65705.1282051282,0.430939226519337,8.0,1.0,0,78.21000000000001,30.666666666666664,1,0.03375527426160337
12456,17.0,96.0,113.0,53846.15384615384,0.5357142857142857,0.0,0.0,1,56.5,11.333333333333332,1,0.0
12457,99.0,61.0,160.0,77027.02702702704,0.2883865939204988,16.0,1.0,0,52.800000000000004,66.0,1,0.1
12458,61.0,99.0,160.0,57683.48623853212,0.3113396172522136,0.0,0.0,1,80.0,40.666666666666664,1,0.0
