zipcode,H025_zip,H512_zip,total_capacity,facility_count
12443,119.0,59.0,178,3
12446,5.306313571907497,10.693686428092503,16,2
12449,113.90626045926737,129.09373954073263,243,7
12451,3.941585862408777,4.058414137591223,8,1
12455,1.071107566677981,6.9288924333220185,8,1
12457,7.23270611892604,8.767293881073961,16,1
12461,7.2634976069695245,8.736502393030475,16,2
12463,2.1044028739722913,9.895597126027708,12,1
12464,16.0,11.0,27,1
12466,4.375599254632117,90.62440074536788,95,3
12477,341.66534503983837,222.33465496016163,564,17
12484,33.0,0.0,33,1
124845103,54.0,0.0,54,1
12485,29.0,0.0,29,1
12498,44.0,0.0,44,1
12501,26.0,117.0,143,3
12504,46.0,0.0,46,2
12508,362.11285267642427,360.88714732357573,723,19
125081102,2.2800000000000002,5.72,8,1
12518,36.0,80.0,116,2
12520,116.0,50.0,166,1
12521,18.0,0.0,18,1
12522,11.2415607115949,36.7584392884051,48,3
12524,133.78697813337234,311.2130218666277,445,11
125243604,0.0,45.0,45,1
12526,2.0839202676634034,5.916079732336597,8,1
12527,0.0,24.0,24,1
12528,245.1716531949323,128.8283468050677,374,10
12531,124.0,34.0,158,2
12533,653.0011644423715,176.99883555762847,830,10
12534,68.89546158400061,369.1045384159994,438,8
125341513,62.0,0.0,62,1
125342507,36.0,0.0,36,1
125349543,30.0,0.0,30,1
12538,297.06400772285866,163.93599227714137,461,13
12540,112.11571951099299,74.88428048900701,187,5
12542,109.0,58.0,167,4
12545,47.528436344036336,52.471563655963664,100,3
12546,29.0,0.0,29,1
12547,97.01612245893601,44.98387754106399,142,4
12549,384.684341000999,173.31565899900102,558,13
12550,796.7225889973716,492.27741100262836,1289,25
12553,722.0613829442202,222.93861705577973,945,18
12557,0.0,25.0,25,1
12561,244.7943671684606,133.2056328315394,378,12
12563,85.23922534985455,146.76077465014544,232,4
12564,124.74139787007144,17.258602129928562,142,3
12565,18.0,0.0,18,1
12566,74.22056530875793,73.77943469124206,148,6
12569,59.250434069584884,136.74956593041512,196,4
12570,10.459755108673605,61.540244891326395,72,4
12571,67.81385794152477,124.18614205847521,192,7
12572,104.03460061859971,112.96539938140029,217,5
12575,9.704939950271896,14.295060049728104,24,2
12577,4.969524109948808,11.030475890051191,16,1
12578,4.175258023387468,27.82474197661253,32,3
12580,6.757928968981579,17.242071031018423,24,2
12581,43.37932152681078,4.620678473189222,48,2
12582,12.908432466180495,51.09156753381951,64,4
12583,2.270592748821535,13.729407251178465,16,1
12585,5.212442340460381,10.787557659539619,16,1
12586,111.78415647611747,85.21584352388253,197,7
12589,57.20910442634873,230.79089557365126,288,14
12590,537.2551628194809,329.7448371805191,867,25
125906461,23.0,7.0,30,1
12594,214.0,37.0,251,5
12601,839.1176498726397,466.88235012736027,1306,36
126017113,160.0,0.0,160,1
12603,718.4795559814439,562.5204440185562,1281,46
12604,56.0,0.0,56,1
12701,301.49986133497475,388.50013866502525,690,10
12719,15.0,0.0,15,1
12720,0.0,8.0,8,1
12721,5.425198679928549,10.574801320071451,16,1
12723,0.7547356978685322,7.245264302131468,8,1
12725,6.861353605602206,17.138646394397792,24,2
12726,3.3070871154988097,4.69291288450119,8,1
12729,0.0,40.0,40,1
12732,1.749669041996976,6.250330958003024,8,1
12737,4.393230631110906,51.6067693688891,56,2
12738,0.0,8.0,8,1
12740,1.8434838968504672,66.15651610314953,68,2
12742,98.0,0.0,98,1
12745,6.400309905149768,17.59969009485023,24,2
12747,1.0290681128859116,6.970931887114089,8,1
12748,0.3685740071303466,7.631425992869653,8,1
12754,107.66349078672681,441.3365092132732,549,11
12758,149.0,0.0,149,1
12762,24.0,0.0,24,1
12764,1.421460725685673,6.578539274314327,8,1
12771,155.4674917136747,168.5325082863253,324,9
127712109,85.0,0.0,85,1
12775,32.0,9.0,41,1
12788,201.43021513230866,6.569784867691341,208,3
12789,4.8506950322259765,11.149304967774023,16,1
12790,22.0,92.0,114,2
12791,1.9281794675394428,30.071820532460556,32,2
12801,259.372462221391,37.627537778608996,297,6
128012433,0.0,33.0,33,1
128012500,0.0,40.0,40,1
128014213,0.0,40.0,40,1
12803,19.252210448351534,302.74778955164845,322,9
12804,487.9779374301619,278.0220625698381,766,16
128042914,0.0,45.0,45,1
12809,9.4394208428543,22.5605791571457,32,3
12812,4.266873270099845,11.733126729900155,16,1
12814,0.0,20.0,20,1
12816,40.0,44.0,84,2
12817,47.0,0.0,47,2
12821,1.0634444042839257,6.936555595716074,8,1
12822,5.496213195250461,54.50378680474954,60,2
12828,205.7065142815065,82.29348571849353,288,5
12831,46.769743960816015,145.23025603918398,192,14
128312539,101.0,0.0,101,1
12832,16.317555035958172,55.682444964041835,72,6
12833,4.8507303646614055,11.149269635338594,16,1
128331711,19.0,0.0,19,1
12834,10.313755784497385,73.68624421550263,84,4
12839,138.92055015331965,188.07944984668035,327,16
128399671,4.5600000000000005,11.44,16,1
12842,4.4719743286611795,11.52802567133882,16,1
12845,2.3885540406295926,30.611445959370407,33,2
12846,20.0,40.0,60,2
12849,29.506266798340313,7.493733201659689,37,2
12865,8.018239088772784,15.981760911227216,24,2
12866,346.2744436322779,428.7255563677221,775,18
128662431,0.0,44.0,44,1
128662432,56.0,0.0,56,1
128664911,18.0,0.0,18,1
128665714,0.0,44.0,44,1
128665952,44.0,0.0,44,1
12870,0.0,30.0,30,1
12871,5.730990411861939,18.26900958813806,24,2
12883,94.68921709941002,16.31078290058999,111,5
12885,81.76826084241958,40.231739157580414,122,4
12887,49.90849248023595,21.091507519764054,71,3
12901,273.5098101025436,276.4901898974564,550,30
129011875,36.0,0.0,36,1
129012551,4.5600000000000005,11.44,16,1
129013658,4.5600000000000005,11.44,16,1
129013728,4.5600000000000005,11.44,16,1
129015937,4.5600000000000005,11.44,16,1
129016179,4.5600000000000005,11.44,16,1
129016181,2.2800000000000002,5.72,8,1
129016616,4.5600000000000005,11.44,16,1
129016913,0.0,40.0,40,1
12903,85.0,0.0,85,2
129033905,96.0,0.0,96,1
12912,22.786408847073233,21.213591152926767,44,3
12913,34.8108666460356,25.1891333539644,60,3
12914,3.757933433535958,12.242066566464041,16,1
12916,20.0,44.0,64,2
12918,5.088357824559167,26.911642175440832,32,4
12919,13.000472015633914,18.999527984366086,32,3
129194819,17.0,0.0,17,1
12920,0.0,44.0,44,1
12921,27.023693351553945,69.97630664844606,97,5
12923,5.67619967727051,10.32380032272949,16,1
12926,12.12851305140276,19.87148694859724,32,3
12929,2.0154427700161355,5.9845572299838645,8,1
12932,64.0,0.0,64,1
12934,2.492553394902802,5.507446605097197,8,1
12935,21.01487070444473,12.985129295555272,34,2
12936,2.2046263851246404,13.79537361487536,16,1
12937,3.4363822145540803,12.563617785445919,16,2
12939,6.300717373637196,17.699282626362802,24,2
12941,3.1291048995576274,12.870895100442372,16,1
12942,30.0,0.0,30,1
12943,0.7351129908510062,7.264887009148993,8,1
12944,18.0,0.0,18,1
129443017,2.2800000000000002,5.72,8,1
129443027,2.2800000000000002,5.72,8,1
129443745,101.0,20.0,121,1
12946,34.491066843337926,166.50893315666207,201,7
12950,8.068011365221947,23.93198863477805,32,2
12953,202.81608706247502,140.183912937525,343,14
12956,20.0,0.0,20,1
12958,1.9993205219712686,14.000679478028733,16,1
129583838,4.5600000000000005,11.44,16,1
12959,2.1741649490016055,5.8258350509983945,8,1
12960,10.672923739361691,5.327076260638309,16,1
12962,14.114197723292708,91.8858022767073,106,7
129623817,4.5600000000000005,11.44,16,1
12972,13.75247692463227,74.24752307536772,88,4
12974,5.809951020580904,48.190048979419096,54,2
12977,40.0,0.0,40,1
129791307,78.0,58.0,136,1
12981,3.708087270815713,130.29191272918428,134,5
12983,101.47565585211653,99.52434414788347,201,7
12985,1.8796233686199681,38.12037663138003,40,3
12986,67.32337182463407,60.67662817536593,128,9
12992,6.0869710816245455,9.913028918375455,16,2
129922325,4.5600000000000005,11.44,16,1
129923508,4.5600000000000005,11.44,16,1
12993,41.46757387507278,50.53242612492722,92,3
12996,35.0,0.0,35,1
13020,2.579204962821362,5.420795037178638,8,1
13021,814.2875447275836,758.7124552724164,1573,32
13027,323.4488263793193,535.5511736206807,859,23
13029,4.65654652991228,71.34345347008772,76,2
13030,2.9697727187591467,13.030227281240855,16,2
13031,145.93014431243319,140.06985568756681,286,7
130311644,0.0,60.0,60,1
13032,120.53555167657686,101.46444832342314,222,9
13033,36.948808741153435,158.05119125884656,195,6
13035,146.0,90.0,236,3
13036,2.2679231609187305,235.7320768390813,238,4
13037,56.07744561899957,106.92255438100042,163,9
13039,366.38032747509556,260.61967252490444,627,11
13041,188.37854452958544,113.62145547041457,302,10
13044,5.401535530041543,73.59846446995846,79,3
13045,560.3974692653783,383.6025307346218,944,24
130529725,2.2800000000000002,5.72,8,1
13053,176.391178458709,9.608821541291004,186,4
13054,2.5595384687790967,71.4404615312209,74,4
13057,315.00597280630063,339.99402719369937,655,18
13060,13.550728238688345,47.44927176131166,61,4
13063,2.886981986062767,53.113018013937236,56,3
13066,155.0,223.0,378,6
13068,11.434791036441986,117.56520896355802,129,5
13069,178.6744011679092,384.3255988320908,563,15
13071,5.191761951025411,10.80823804897459,16,1
13073,76.7002215899788,30.2997784100212,107,5
130731124,0.0,40.0,40,1
13074,9.65299490911218,30.34700509088782,40,3
13076,2.567648046988149,13.432351953011851,16,2
13077,11.13873729141753,104.86126270858247,116,7
13078,5.8139519242858535,18.186048075714147,24,2
13080,8.227707174771876,15.772292825228124,24,2
13084,3.614881395531442,52.38511860446856,56,3
130849609,35.0,0.0,35,1
13088,267.6278812264158,424.3721187735842,692,10
130886232,136.0,20.0,156,1
13090,319.5573958689765,779.4426041310234,1099,20
130901322,0.0,60.0,60,1
13092,1.5706634985215673,6.429336501478432,8,1
13101,7.461399451862431,56.538600548137566,64,5
13104,362.93239578928996,155.06760421071004,518,8
13108,55.855096513078436,93.14490348692156,149,4
13112,1.7575398645119815,6.2424601354880185,8,1
13114,8.530136499592732,88.46986350040727,97,4
13116,32.068080170263805,79.93191982973619,112,4
13118,41.75532991193405,19.244670088065952,61,3
131182310,0.0,23.0,23,1
13120,13.408008918649784,30.591991081350216,44,2
13126,291.475226155312,337.524773844688,629,23
13131,2.5378644199040297,5.46213558009597,8,1
13132,1.879964297770301,6.120035702229698,8,1
13135,49.25516829613967,108.74483170386033,158,4
131352116,86.0,0.0,86,1
13142,9.519878490449871,30.48012150955013,40,3
131422124,4.5600000000000005,11.44,16,1
131430207,106.0,60.0,166,1
13145,5.129166877974332,60.87083312202567,66,3
13146,2.2144706873271995,5.7855293126728,8,1
131469710,4.5600000000000005,11.44,16,1
13148,130.02997328923337,104.97002671076663,235,8
13152,88.33181382197937,121.66818617802062,210,3
13153,2.167318684960412,5.832681315039588,8,1
13155,0.0,10.0,10,1
13159,30.30438983537333,115.69561016462667,146,5
13160,3.225107564627559,22.774892435372443,26,2
13164,4.159234554669478,11.840765445330522,16,1
13165,102.54572976598516,115.45427023401484,218,9
13166,5.692984128479505,17.307015871520495,23,2
131669551,0.0,25.0,25,1
13167,20.0,0.0,20,1
13202,102.4511200288629,15.548879971137108,118,4
132023524,126.0,8.0,134,1
13203,291.59923069784264,235.40076930215736,527,19
13204,352.6327943183947,331.36720568160524,684,34
132043290,13.0,0.0,13,1
132044113,192.0,0.0,192,1
13205,269.3143518209792,322.68564817902086,592,33
13206,113.44458823477615,138.55541176522385,252,19
13207,242.25911420241596,174.74088579758404,417,23
13208,377.94922263622027,247.05077736377973,625,29
13209,92.53089422606584,140.46910577393416,233,7
13210,48.64438319684079,124.35561680315922,173,11
132102113,140.0,0.0,140,1
13211,45.60098993074722,30.399010069252785,76,5
13212,164.71924320192375,223.28075679807625,388,18
13214,221.4794625175187,140.5205374824813,362,8
132141320,4.5600000000000005,11.44,16,1
13215,292.9066642590683,103.09333574093169,396,6
13219,185.18932478577412,56.81067521422588,242,6
13224,353.301679920467,105.69832007953305,459,11
132241836,160.0,80.0,240,1
13244,111.0,0.0,111,2
13261,73.0,0.0,73,1
13303,1.5800768785402943,6.419923121459705,8,1
13304,19.193907281968833,4.806092718031168,24,2
13309,9.047141250636018,22.952858749363983,32,4
13315,32.13842290653325,5.861577093466751,38,2
13316,6.114662437190992,17.88533756280901,24,2
133161138,42.0,0.0,42,1
13317,6.382980578448613,17.617019421551387,24,2
13318,2.5880139831094917,5.411986016890508,8,1
13319,0.0,8.0,8,1
13321,0.0,16.0,16,1
13323,166.19610056348233,121.80389943651767,288,7
13326,135.0,60.0,195,2
13327,1.7520094847530072,6.247990515246993,8,1
13329,3.542606038352625,22.457393961647373,26,3
13332,2.949415234597936,5.050584765402064,8,1
13338,0.6698081023899745,7.3301918976100255,8,1
13339,0.0,80.0,80,1
13340,15.808592084611952,56.19140791538805,72,4
133404815,2.2800000000000002,5.72,8,1
13343,16.0,0.0,16,1
13346,94.02861172367292,51.97138827632706,146,4
13348,2.0634942203123976,5.936505779687602,8,1
13350,83.08858694109992,51.91141305890008,135,5
13355,4.44487796048784,3.555122039512159,8,1
133551143,2.2800000000000002,5.72,8,1
13357,19.586699384639992,80.41330061536001,100,9
133571911,2.2800000000000002,5.72,8,1
133572025,4.5600000000000005,11.44,16,1
133572515,2.2800000000000002,5.72,8,1
133574910,4.5600000000000005,11.44,16,1
13365,32.31399322111916,42.68600677888084,75,4
133651124,4.5600000000000005,11.44,16,1
133651137,4.5600000000000005,9.44,14,1
133651610,21.0,50.0,71,1
133651660,2.2800000000000002,5.72,8,1
13367,135.61017727689992,125.38982272310008,261,9
13368,32.972865485342346,5.027134514657654,38,2
13402,0.0,10.0,10,1
13403,98.05355044661493,37.94644955338507,136,4
13407,7.684181178045396,59.31581882195461,67,3
13408,66.0,23.0,89,2
13409,3.4142690668443207,92.58573093315567,96,2
13411,25.35013601083998,55.649863989160025,81,4
13413,214.44784760749732,159.55215239250268,374,10
13416,4.569414566935476,11.430585433064524,16,1
13417,0.0,20.0,20,1
13420,30.0,11.0,41,1
13421,157.79519990606178,156.20480009393822,314,6
134211318,0.0,20.0,20,1
134213907,0.0,20.0,20,1
13424,112.82706307180383,161.17293692819618,274,7
13431,5.995978076144859,18.00402192385514,24,2
134312512,2.2800000000000002,5.72,8,1
13435,1.8026732200111812,6.197326779988819,8,1
13439,15.0,0.0,15,1
13440,155.01191237173938,494.98808762826064,650,36
134404304,131.0,0.0,131,1
13441,84.0,0.0,84,1
13452,24.419428427900527,11.580571572099473,36,2
13456,3.938066858964758,12.061933141035244,16,1
13459,23.746337059612003,12.253662940387997,36,2
13460,11.101879689545001,44.898120310455,56,4
13461,8.461217127412691,59.538782872587305,68,3
134691115,4.5600000000000005,11.44,16,1
13473,0.0,60.0,60,1
13478,23.00459410248668,64.99540589751332,88,5
13480,3.2614781623473603,32.73852183765264,36,2
134801322,4.5600000000000005,11.44,16,1
13490,94.0,0.0,94,1
13491,9.036777046043646,20.963222953956354,30,2
134911937,2.2800000000000002,5.72,8,1
134912910,18.0,0.0,18,1
13492,115.85979973375558,130.14020026624442,246,8
13495,9.875827279499497,22.124172720500503,32,3
13501,768.5162388415679,640.4837611584321,1409,36
135013728,104.0,0.0,104,1
135013918,58.0,0.0,58,1
13502,268.1405432502939,217.85945674970608,486,20
13601,655.9071777480978,1291.0928222519024,1947,35
136011822,40.0,0.0,40,1
13605,3.4730006262360993,115.5269993737639,119,4
136053271,2.2800000000000002,5.72,8,1
13606,17.0,60.0,77,2
13608,2.640977564153019,47.35902243584698,50,2
13611,2.0350804455637013,5.964919554436299,8,1
13612,3.4145980553099347,32.58540194469006,36,2
13613,57.0,17.0,74,2
13615,3.6869677937009344,72.31303220629907,76,3
13616,7.464600570256948,76.53539942974305,84,3
13617,117.19354264513228,141.80645735486772,259,10
13619,106.61852717707373,356.3814728229263,463,11
13620,31.0,95.0,126,2
13622,1.5611779259935763,6.438822074006424,8,1
13624,32.086039211995526,29.913960788004477,62,5
13625,4.26881719107096,193.73118280892905,198,2
13626,2.489787100794798,130.51021289920521,133,2
13630,0.9131790923438878,239.08682090765612,240,2
13634,21.539535254047905,19.460464745952095,41,4
13637,71.34919849558474,115.65080150441524,187,9
13642,63.1286930717802,34.871306928219795,98,5
13646,3.601838022236138,12.398161977763863,16,1
13648,37.13608590601448,6.863914093985523,44,2
13652,2.5385242333476636,330.4614757666523,333,2
13654,11.558843787972382,36.44115621202762,48,5
13655,113.0,0.0,113,2
13656,5.473309663940923,143.5266903360591,149,4
13658,4.449307079062961,19.550692920937042,24,2
13660,4.896344618474391,11.10365538152561,16,2
13662,159.41322564027396,67.58677435972605,227,8
13668,52.88191450046168,17.118085499538317,70,3
13669,72.40194888544787,182.59805111455213,255,22
13672,17.0,303.0,320,2
13673,8.784081544567593,135.21591845543242,144,4
13676,180.43611163247195,61.56388836752805,242,4
13685,0.0,20.0,20,1
13691,12.468135175633648,87.53186482436635,100,5
13694,2.906803494741321,5.093196505258678,8,1
13730,2.093864751527388,5.906135248472612,8,1
13732,30.335770654033595,95.6642293459664,126,4
13733,20.779030677611676,12.220969322388324,33,2
13739,2.8650612602456436,5.134938739754357,8,1
13740,44.0,0.0,44,2
13743,9.414089419486986,28.585910580513016,38,2
13746,1.9817669740086181,6.018233025991382,8,1
13750,10.574812132553012,13.42518786744699,24,2
13751,3.873934249963529,4.126065750036471,8,1
13753,97.07222079602778,41.92777920397222,139,5
13754,52.0,0.0,52,2
13757,0.7466065556337597,7.253393444366241,8,1
13760,715.2532025468546,542.7467974531454,1258,27
13774,19.0,0.0,19,1
13775,21.925399718242897,110.0746002817571,132,3
13776,0.0,40.0,40,1
13778,39.594515026433214,78.40548497356679,118,7
13782,3.0951391770464562,12.904860822953543,16,1
13783,0.0,190.0,190,2
13784,4.69913095819043,11.30086904180957,16,1
13787,37.633181081426685,25.366818918573315,63,4
13790,439.9762931487333,206.0237068512667,646,14
13795,3.937568451082604,12.062431548917395,16,1
13796,3.1867139100889856,4.813286089911014,8,1
13802,0.0,20.0,20,1
13803,38.0,20.0,58,2
13807,1.181482127539976,6.818517872460024,8,1
13808,17.0,0.0,17,1
13810,6.4280067598256725,9.571993240174328,16,1
13811,21.530073281978755,10.469926718021245,32,2
13812,34.13460867258787,13.865391327412127,48,2
13815,76.31927079731236,160.68072920268764,237,9
138151332,0.0,90.0,90,1
138151613,17.0,0.0,17,1
138151622,2.2800000000000002,5.72,8,1
138151745,4.5600000000000005,7.4399999999999995,12,1
138151838,2.2800000000000002,5.72,8,1
13820,253.47766875585486,46.522331244145136,300,7
138202255,2.2800000000000002,5.72,8,1
138202685,141.0,0.0,141,1
138204015,47.0,0.0,47,1
13825,5.154356592894949,10.845643407105051,16,1
13827,182.26544597452371,59.73455402547627,242,5
13830,24.31110918844439,60.68889081155561,85,7
13838,245.5064962970231,41.493503702976916,287,5
13839,1.4634236561665,6.5365763438335,8,1
13842,0.568755559832058,7.431244440167942,8,1
13849,31.610652831709704,20.3893471682903,52,3
13850,553.048538682026,409.951461317974,963,14
13856,63.74708676637613,63.25291323362387,127,6
13862,123.06669128323144,67.93330871676856,191,6
13863,1.726242786705268,6.273757213294731,8,1
13864,4.880857295588694,3.1191427044113063,8,1
13865,5.719592468808133,70.28040753119187,76,2
13901,171.21142689898574,217.78857310101426,389,9
139013705,84.0,0.0,84,1
13902,47.0,0.0,47,1
13903,208.9088697274575,169.0911302725425,378,9
13904,26.513790842419134,85.48620915758086,112,6
13905,283.60931799426817,251.39068200573183,535,17
14001,144.2298131247894,17.770186875210605,162,3
14004,112.0,43.0,155,2
14005,0.0,55.0,55,1
14006,62.46760324814725,89.53239675185276,152,5
14009,122.0,0.0,122,3
14011,5.223748620741702,134.7762513792583,140,4
14012,1.8774874117098688,6.122512588290132,8,1
14020,439.3840773757401,295.6159226242599,735,11
14024,1.6082435138280595,6.391756486171941,8,1
14025,56.26320638452381,57.73679361547619,114,2
14031,50.94644250490775,72.05355749509226,123,4
14032,48.0,84.0,132,3
14036,14.008973813197553,44.99102618680244,59,2
14040,46.0,7.0,53,1
14042,39.0,0.0,39,1
14043,671.0,178.0,849,10
14047,148.0,30.0,178,3
14048,356.4632773408141,139.53672265918593,496,9
14051,216.0,168.0,384,3
14052,183.0,146.0,329,4
14057,72.07371863782039,34.92628136217961,107,2
14058,0.0,40.0,40,1
14059,178.2966637561344,160.7033362438656,339,7
14063,274.9252973258338,61.07470267416621,336,9
14066,0.0,70.0,70,1
14067,19.56983502571787,52.43016497428213,72,2
14068,412.0,178.0,590,6
14070,40.71689081244979,43.28310918755021,84,4
14072,548.903858951522,292.096141048478,841,11
14075,534.0960840177281,336.90391598227194,871,18
140754828,0.0,44.0,44,1
14080,72.40199902563704,34.59800097436296,107,3
140819343,280.0,100.0,380,1
140819706,78.0,30.0,108,1
14082,0.7146206330756795,7.285379366924321,8,1
14085,153.0,58.0,211,4
14086,504.2790127863007,235.7209872136993,740,9
14091,1.8887587300477435,6.111241269952257,8,1
14092,136.0,41.0,177,2
14094,675.3916606430064,638.6083393569936,1314,27
140941129,76.0,13.0,89,1
14103,148.168459012215,101.83154098778498,250,7
14105,2.5922696007369868,5.407730399263013,8,1
14108,5.608605117532132,40.391394882467864,46,2
14111,3.133620497139616,12.866379502860383,16,1
14120,598.6042160840311,369.39578391596893,968,17
14124,18.0,0.0,18,1
14127,833.6152068749481,207.38479312505189,1041,12
141272605,0.0,40.0,40,1
141273378,0.0,44.0,44,1
14131,150.0,60.0,210,1
14132,51.0,50.0,101,2
14136,4.582314366285298,11.4176856337147,16,1
14138,26.0,40.0,66,2
14141,404.0831863774195,60.916813622580506,465,5
14145,16.719772623635304,15.280227376364696,32,2
14150,996.2808597540975,496.71914024590245,1493,15
14171,20.0,20.0,40,1
14172,3.7377389443928895,12.262261055607112,16,1
14173,0.0,40.0,40,1
14174,164.0,50.0,214,2
14201,284.08569549943473,311.91430450056527,596,6
14202,75.0,178.0,253,4
14203,210.0,20.0,230,3
14204,113.57987450885572,296.4201254911443,410,11
14206,165.6200013844522,142.3799986155478,308,7
14207,387.0328087088805,442.9671912911195,830,14
14208,204.25806252924673,262.74193747075327,467,15
14209,309.3555364848543,232.64446351514567,542,8
142091928,0.0,30.0,30,1
142092005,198.0,0.0,198,1
14210,531.8529037303443,292.14709626965566,824,13
14211,226.6914038576964,317.3085961423036,544,26
14212,219.27499471610727,70.72500528389273,290,4
14213,216.95093679237937,261.04906320762063,478,14
14214,311.9616637610887,309.0383362389113,621,15
14215,456.41922449462237,576.5807755053777,1033,53
142151412,100.0,0.0,100,1
14216,204.84966360286964,133.15033639713036,338,7
14217,334.0,67.0,401,4
14218,442.60375515914734,193.3962448408527,636,8
14219,88.63155811841378,90.36844188158622,179,5
14220,291.3438140819053,115.6561859180947,407,11
14221,1170.2531015864088,1143.7468984135912,2314,29
14222,201.0,0.0,201,2
14223,265.0,162.0,427,6
142231145,0.0,44.0,44,1
142232317,0.0,44.0,44,1
14224,603.5321056448649,159.46789435513512,763,11
14225,472.7540879402358,282.2459120597642,755,12
14226,541.3931281151555,460.6068718848445,1002,14
14227,346.83471985512386,74.16528014487616,421,6
14228,576.4016858353998,217.59831416460014,794,12
14260,172.0,20.0,192,2
14301,197.80392271240765,140.19607728759235,338,11
143012714,0.0,50.0,50,1
14303,14.42236783878175,96.57763216121825,111,4
14304,468.5019036318106,398.4980963681894,867,15
14305,87.72106773436481,502.2789322656352,590,19
14411,93.55475612090135,46.445243879098655,140,6
14414,69.84469845790008,61.15530154209991,131,4
144141446,82.0,38.0,120,1
144149790,4.5600000000000005,11.44,16,1
14416,43.98169376212713,36.01830623787287,80,3
14420,317.64484339516986,136.35515660483014,454,6
144202997,127.0,55.0,182,1
14423,44.0,72.0,116,2
14424,146.63607978170637,195.3639202182936,342,15
144241207,125.0,20.0,145,1
144247964,132.0,0.0,132,1
144248395,56.0,0.0,56,1
144249382,21.0,10.0,31,1
14425,13.448636269195065,34.55136373080494,48,5
144258912,3.8,8.2,12,1
144259543,4.5600000000000005,11.44,16,1
144259603,129.0,39.0,168,1
14428,0.0,60.0,60,1
144289755,4.5600000000000005,11.44,16,1
14432,157.23253483232924,163.76746516767076,321,6
144329362,2.2800000000000002,5.72,8,1
144329786,2.2800000000000002,5.72,8,1
14433,22.387869657089325,10.612130342910678,33,3
144339513,36.0,0.0,36,1
14437,31.129581228457,346.870418771543,378,6
144371239,4.5600000000000005,11.44,16,1
144451815,2.2800000000000002,5.72,8,1
144451864,0.0,262.0,262,1
144452105,4.5600000000000005,11.44,16,1
14450,404.76626562029224,476.23373437970776,881,18
144502474,0.0,172.0,172,1
144502503,2.2800000000000002,5.72,8,1
144502845,4.5600000000000005,11.44,16,1
144503924,73.0,0.0,73,1
144508731,2.2800000000000002,5.72,8,1
144509117,0.0,32.0,32,1
144509122,2.2800000000000002,5.72,8,1
144509542,81.0,13.0,94,1
144509792,96.0,0.0,96,1
14454,73.56,117.44,191,3
14456,31.591950196663028,357.40804980333695,389,10
144561227,47.0,0.0,47,1
144561335,107.0,0.0,107,1
144561651,107.0,21.0,128,1
144563410,92.0,21.0,113,1
14463,2.2800000000000002,5.72,8,1
14464,28.0,15.0,43,1
144649326,3.8,8.2,12,1
144679390,107.0,20.0,127,1
144679540,6.840000000000001,17.16,24,2
144679731,2.2800000000000002,5.72,8,1
14468,148.9175839491013,143.0824160508987,292,6
144681246,73.0,19.0,92,1
14469,4.5600000000000005,91.44,96,2
14470,80.0,55.0,135,2
14471,4.5600000000000005,91.44,96,3
144721031,2.2800000000000002,5.72,8,1
14476,16.0,100.0,116,2
14480,18.0,20.0,38,1
14481,1.5486644314275886,6.451335568572412,8,1
14482,64.68,80.32,145,6
14485,2.2800000000000002,5.72,8,1
144859447,4.5600000000000005,11.44,16,1
144859455,20.0,20.0,40,1
14486,2.6660626177903595,5.3339373822096405,8,1
14487,15.96,144.04,160,6
144870620,49.0,18.0,67,1
144899391,48.0,0.0,48,1
14502,9.120000000000001,22.88,32,2
145028830,58.0,20.0,78,1
145029101,104.0,41.0,145,1
145029130,121.0,13.0,134,1
14504,2.2800000000000002,5.72,8,1
14505,1.6304779162034904,146.3695220837965,148,2
145069732,63.0,17.0,80,1
145069998,70.0,10.0,80,1
145079757,2.2800000000000002,5.72,8,1
14510,290.0,20.0,310,3
14512,0.0,44.0,44,1
14513,66.28,29.72,96,2
145139164,232.0,0.0,232,1
145139195,4.5600000000000005,11.44,16,1
145139725,92.0,0.0,92,1
14514,50.56,11.44,62,3
145141204,83.0,122.0,205,1
145141256,99.0,27.0,126,1
145179784,4.5600000000000005,11.44,16,1
14519,105.84,101.16,207,4
145198963,53.0,18.0,71,1
145199162,4.5600000000000005,11.44,16,1
145199369,4.5600000000000005,11.44,16,1
14521,2.4172247165421337,5.582775283457867,8,1
14522,17.28,5.72,23,2
145221018,18.0,0.0,18,1
14525,8.92743613437425,82.07256386562575,91,3
14526,66.40569286636246,550.5943071336376,617,8
145261409,78.0,5.0,83,1
145261744,67.0,12.0,79,1
14527,107.28,91.72,199,2
145271053,2.2800000000000002,5.72,8,1
145271113,106.0,0.0,106,1
145271114,1.9,5.1,7,1
145271713,2.2800000000000002,5.72,8,1
145278745,1.9,5.1,7,1
145278967,2.2800000000000002,5.72,8,1
145279236,2.2800000000000002,5.72,8,1
145279767,2.2800000000000002,5.72,8,1
14530,66.96000000000001,84.03999999999999,151,7
14532,67.81371816224602,147.18628183775397,215,5
14534,376.68,700.32,1077,13
145341506,4.5600000000000005,11.44,16,1
145342817,40.0,0.0,40,1
14536,0.0,20.0,20,1
14539,0.0,19.0,19,1
14541,1.9962153309213408,6.00378466907866,8,1
14543,61.28,33.72,95,2
14544,3.194750878208848,18.805249121791153,22,2
14545,6.682336924951329,9.31766307504867,16,1
14546,0.0,69.0,69,1
14550,2.2800000000000002,5.72,8,1
