zipcode,pop_0_5,pop_5_12,pop_0_12,avg_income,employment_rate,num_existing_facilities,H025_zip,H512_zip,high_demand,desert_threshold,is_desert,current_coverage_ratio,total_existing_slots
11727,1772.0,2450.0,4222.0,71013.34180432021,0.5236542684143989,15.0,414.28986388331003,199.71013611669,0,1393.26,1,0.14542870677404074,614.0
11729,1226.0,2252.0,3478.0,72742.94670846395,0.5994437763078774,19.0,220.56424124945414,300.4357587505458,0,1147.74,1,0.1497987349051179,521.0
11730,687.0,1123.0,1810.0,91819.0416141236,0.5597120271033315,1.0,95.0,0.0,0,597.3000000000001,1,0.052486187845303865,95.0
11731,1908.0,2796.0,4704.0,94574.00497512438,0.5235397538581754,7.0,429.4334834893762,147.5665165106238,0,1552.3200000000002,1,0.12266156462585034,577.0
11732,108.0,380.0,488.0,103730.3664921466,0.5386350817822899,0.0,0.0,0.0,0,161.04000000000002,1,0.0,0.0
11733,763.0,1769.0,2532.0,107341.49054505004,0.5195330559408229,5.0,657.8080450109942,38.19195498900585,0,835.5600000000001,1,0.27488151658767773,696.0
11735,1526.0,2520.0,4046.0,82861.76801801802,0.5428536495904145,16.0,645.7312290555248,349.2687709444752,0,1335.18,1,0.24592189817103313,995.0
11738,1466.0,1844.0,3310.0,76660.04540295119,0.4388105792698112,9.0,309.25526133925166,167.74473866074834,0,1092.3,1,0.14410876132930514,477.0
11740,478.0,1150.0,1628.0,97479.20997921,0.4368755676657584,4.0,164.76177834524978,107.23822165475022,0,537.24,1,0.16707616707616707,272.0
11741,1605.0,2671.0,4276.0,84909.67961826858,0.5309061957151129,9.0,232.51127009807038,367.4887299019296,0,1411.0800000000002,1,0.1403180542563143,600.0
11742,828.0,1182.0,2010.0,82993.56223175966,0.5197798929208804,6.0,223.0,258.0,0,663.3000000000001,1,0.2393034825870647,481.0
11743,1502.0,4033.0,5535.0,103036.97183098592,0.5484875552229438,18.0,1217.7690920500934,540.2309079499066,0,1826.5500000000002,1,0.3176151761517615,1758.0
11746,3390.0,6572.0,9962.0,82848.83720930232,0.5274670056012888,31.0,1447.8337867188714,620.1662132811285,0,3287.46,1,0.20758883758281468,2068.0
11747,931.0,1659.0,2590.0,104056.72823218998,0.5799540933435348,7.0,722.3131819232149,93.68681807678517,0,854.7,1,0.3150579150579151,816.0
11749,179.0,327.0,506.0,69871.79487179487,0.54652466367713,3.0,109.12225639632565,136.87774360367433,0,166.98000000000002,0,0.48616600790513836,246.0
11751,677.0,963.0,1640.0,85309.76220275344,0.5918080142211688,3.0,103.90796633543827,18.092033664561725,0,541.2,1,0.07439024390243902,122.0
11752,365.0,950.0,1315.0,79730.98330241187,0.5881711043212571,6.0,392.65637580168715,65.34362419831287,0,433.95000000000005,0,0.3482889733840304,458.0
11753,594.0,1677.0,2271.0,112131.78294573644,0.492855505463437,5.0,86.13801172233131,202.86198827766867,0,749.4300000000001,1,0.12725671510347863,289.0
11754,1023.0,1555.0,2578.0,92297.9797979798,0.5371385166295914,6.0,331.5238388117012,208.47616118829882,0,850.74,1,0.20946470131885184,540.0
11755,462.0,1451.0,1913.0,86842.1052631579,0.528338922057741,6.0,7.246281986121051,285.75371801387894,0,631.2900000000001,1,0.15316257187663357,293.0
11756,2355.0,3082.0,5437.0,82007.33074601121,0.5461739560517205,22.0,1022.238315086795,280.7616849132051,0,1794.21,1,0.23965422107780027,1303.0
11757,2375.0,3884.0,6259.0,73587.71569433031,0.5399050618872278,32.0,617.8604100272596,564.1395899727404,0,2065.4700000000003,1,0.18884805879533473,1182.0
11758,2967.0,4139.0,7106.0,94409.12173618175,0.5440859024741241,24.0,991.7020355793961,614.2979644206039,0,2344.98,1,0.2260061919504644,1606.0
11762,1328.0,1925.0,3253.0,100554.85762144052,0.5320855614973262,5.0,9.797757449759736,424.20224255024027,0,1073.49,1,0.1334153089455887,434.0
11763,1316.0,3122.0,4438.0,71437.78207607995,0.5210818074920208,16.0,675.8056288612052,263.19437113879485,0,1464.54,1,0.21158179360072105,939.0
11764,429.0,1322.0,1751.0,97788.46153846152,0.5113681063645661,4.0,321.0,47.0,0,577.83,1,0.21016561964591662,368.0
11765,39.0,89.0,128.0,123161.76470588236,0.480225988700565,1.0,0.0,72.0,0,42.24,0,0.5625,72.0
11766,478.0,1256.0,1734.0,99173.07692307692,0.5663994423143952,4.0,244.30845610774182,72.69154389225818,0,572.22,1,0.18281430219146483,317.0
11767,642.0,1435.0,2077.0,94879.51807228915,0.5154212378389568,3.0,128.70815112225034,79.29184887774966,0,685.4100000000001,1,0.10014443909484834,208.0
11768,829.0,1783.0,2612.0,107389.8678414097,0.5320395631181737,9.0,505.7121187874417,272.2878812125583,0,861.96,1,0.29785604900459417,778.0
11769,337.0,586.0,923.0,93971.4566929134,0.5594097566347318,1.0,136.0,21.0,0,304.59000000000003,1,0.17009750812567714,157.0
11771,881.0,697.0,1578.0,101956.106870229,0.520460866110449,2.0,66.0,154.0,0,520.74,1,0.1394169835234474,220.0
11772,2473.0,3763.0,6236.0,71971.15384615384,0.516043665233212,15.0,692.2759129014447,261.7240870985553,0,2057.88,1,0.15298268120590122,954.0
11776,1148.0,2625.0,3773.0,74745.28301886792,0.5493594261785314,8.0,97.73111041008846,80.26888958991155,0,1245.0900000000001,1,0.04717731248343493,178.0
11777,367.0,874.0,1241.0,99267.67676767678,0.5347304742357135,4.0,197.0,51.0,0,409.53000000000003,1,0.1998388396454472,248.0
11778,887.0,1325.0,2212.0,79538.57791225417,0.5289692701664532,4.0,119.40599795480117,185.59400204519883,0,729.96,1,0.13788426763110306,305.0
11779,2081.0,3520.0,5601.0,76973.36265884654,0.5293113261240752,23.0,1305.2957672534512,470.70423274654877,0,1848.3300000000002,1,0.31708623460096413,1776.0
11780,549.0,1462.0,2011.0,100317.02898550723,0.5301914580265096,4.0,42.27623309469336,129.72376690530663,0,663.63,1,0.08552958727001492,172.0
11782,796.0,1637.0,2433.0,97106.20525059666,0.5544895123403693,7.0,111.77845212814125,287.2215478718588,0,802.89,1,0.16399506781750925,399.0
11783,911.0,1966.0,2877.0,97231.90932868353,0.5233619273590071,10.0,365.36329837632775,235.63670162367225,0,949.4100000000001,1,0.2088981578032673,601.0
11784,1677.0,2343.0,4020.0,70300.6088280061,0.5168141592920354,10.0,121.52813646763553,339.47186353236447,0,1326.6000000000001,1,0.11467661691542289,461.0
11786,228.0,859.0,1087.0,96996.996996997,0.507699344412258,4.0,94.77676071981047,78.22323928018953,0,358.71000000000004,1,0.15915363385464582,173.0
11787,1410.0,2943.0,4353.0,97898.41182913473,0.530690537084399,15.0,595.0,653.0,0,1436.49,1,0.2866988283942109,1248.0
11788,1049.0,1272.0,2321.0,94110.9852774632,0.5188928718340483,9.0,581.1364967690881,116.86350323091182,0,765.9300000000001,1,0.3007324429125377,698.0
11789,194.0,864.0,1058.0,80000.0,0.5380683346785041,0.0,0.0,0.0,0,349.14000000000004,1,0.0,0.0
11790,682.0,1083.0,1765.0,98005.698005698,0.3640701172077585,3.0,280.0,16.0,0,582.45,1,0.16770538243626062,296.0
11791,1063.0,3644.0,4707.0,110700.07955449482,0.4904217549061683,16.0,1074.1288661924004,413.87113380759945,0,1553.3100000000002,1,0.3161249203314213,1488.0
11792,411.0,728.0,1139.0,97381.75675675676,0.5165794066317626,3.0,147.3295905509408,119.6704094490592,0,375.87,1,0.2344161545215101,267.0
11793,1568.0,3196.0,4764.0,98794.82657260436,0.5511096711485501,11.0,558.9120589332884,267.08794106671155,0,1572.1200000000001,1,0.17338371116708648,826.0
11795,1409.0,2171.0,3580.0,95215.58245083208,0.5153996101364522,5.0,563.8700118465565,142.1299881534435,0,1181.4,1,0.1972067039106145,706.0
11796,214.0,329.0,543.0,92317.70833333334,0.4996096799375488,1.0,0.0,55.0,0,179.19,1,0.10128913443830571,55.0
11797,570.0,793.0,1363.0,118949.203187251,0.5454743018580898,5.0,770.0,55.0,0,449.79,0,0.6052824651504035,825.0
11798,1116.0,2297.0,3413.0,52085.59046587216,0.5028602560610188,12.0,130.46341479447918,663.5365852055209,1,1706.5,1,0.23263990624084382,794.0
11801,1580.0,3538.0,5118.0,72526.65245202558,0.5587723687659352,30.0,815.5871805321975,539.4128194678025,0,1688.94,1,0.26475185619382574,1355.0
11803,1406.0,3368.0,4774.0,107390.09186351708,0.5030034985807644,13.0,1432.0674985219034,459.9325014780965,0,1575.42,0,0.39631336405529954,1892.0
11804,294.0,547.0,841.0,110267.85714285712,0.5671843349088453,0.0,0.0,0.0,0,277.53000000000003,1,0.0,0.0
11901,2260.0,1950.0,4210.0,59593.837535014005,0.4416950201051655,20.0,533.5288824220066,382.47111757799337,1,2105.0,1,0.21757719714964371,916.0
11933,273.0,532.0,805.0,76187.33509234828,0.5433691756272402,2.0,2.0338323443978217,122.96616765560218,0,265.65000000000003,1,0.15527950310559005,125.0
11934,532.0,875.0,1407.0,87873.5632183908,0.5592697351504242,6.0,144.0723259174832,133.9276740825168,0,464.31,1,0.19758351101634683,278.0
11935,43.0,231.0,274.0,99111.67512690356,0.6919564453811029,2.0,38.0,40.0,1,137.0,1,0.2846715328467153,78.0
11937,1328.0,1762.0,3090.0,88515.22842639594,0.4681558935361217,5.0,123.0,500.0,0,1019.7,1,0.20161812297734627,623.0
11939,37.0,52.0,89.0,94612.06896551725,0.3708439897698209,0.0,0.0,0.0,0,29.37,1,0.0,0.0
11940,268.0,593.0,861.0,90025.68493150684,0.5346027096301721,1.0,0.0,151.0,0,284.13,1,0.1753774680603949,151.0
11941,119.0,224.0,343.0,94310.3448275862,0.5816285599679102,1.0,4.16795716806984,11.83204283193016,0,113.19000000000001,1,0.04664723032069971,16.0
11942,193.0,414.0,607.0,88628.15884476533,0.4928825622775801,0.0,0.0,0.0,0,200.31,1,0.0,0.0
11944,84.0,324.0,408.0,79393.30543933055,0.4980204209210252,0.0,0.0,0.0,0,134.64000000000001,1,0.0,0.0
11946,940.0,1340.0,2280.0,72249.38875305624,0.4669749386310441,3.0,46.473584664834874,66.52641533516513,0,752.4000000000001,1,0.04956140350877193,113.0
11948,14.0,48.0,62.0,89642.85714285713,0.99,1.0,70.0,0.0,1,31.0,0,1.1290322580645162,70.0
11949,575.0,1129.0,1704.0,85349.80744544289,0.5904198878278005,1.0,121.0,8.0,0,562.32,1,0.07570422535211267,129.0
11950,1125.0,1797.0,2922.0,58840.02361275089,0.5171255876427132,15.0,98.34948863037246,127.65051136962752,1,1461.0,1,0.07734428473648186,226.0
11951,1224.0,1831.0,3055.0,57116.78832116789,0.4576123989578462,7.0,131.03859240032403,55.96140759967598,1,1527.5,1,0.06121112929623568,187.0
11952,147.0,380.0,527.0,90588.80308880308,0.4951252150640413,0.0,0.0,0.0,0,173.91,1,0.0,0.0
11953,691.0,1220.0,1911.0,69662.92134831462,0.5196700970732063,9.0,577.0177511897217,181.9822488102783,0,630.63,0,0.39717425431711145,759.0
11954,255.0,336.0,591.0,82229.4776119403,0.6200832947709394,1.0,59.0,0.0,1,295.5,1,0.09983079526226735,59.0
11955,267.0,87.0,354.0,75441.17647058824,0.5950297514875744,2.0,110.0,0.0,0,116.82000000000001,1,0.3107344632768362,110.0
11957,0.0,0.0,0.0,107180.8510638298,0.3852459016393442,0.0,0.0,0.0,0,0.0,1,,0.0
11958,38.0,96.0,134.0,83854.16666666667,0.5375139977603584,0.0,0.0,0.0,0,44.22,1,0.0,0.0
11961,416.0,1176.0,1592.0,75357.62942779291,0.5591954898674387,3.0,6.270721475321208,91.72927852467879,0,525.36,1,0.06155778894472362,98.0
11963,326.0,833.0,1159.0,99940.33412887828,0.4961515689757252,1.0,0.0,108.0,0,382.47,1,0.09318377911993098,108.0
11967,1259.0,2827.0,4086.0,65339.25979680697,0.513030528667163,23.0,182.54850868215425,332.4514913178457,0,1348.38,1,0.1260401370533529,515.0
11968,536.0,1189.0,1725.0,93614.3572621035,0.4396975702855465,3.0,223.0,0.0,0,569.25,1,0.12927536231884057,223.0
11971,365.0,800.0,1165.0,93495.29780564262,0.5074769328666878,2.0,132.0,40.0,0,384.45000000000005,1,0.14763948497854076,172.0
11976,102.0,111.0,213.0,112204.7244094488,0.5211325400082069,0.0,0.0,0.0,0,70.29,1,0.0,0.0
11977,180.0,282.0,462.0,95238.09523809524,0.4789833822091887,1.0,121.0,0.0,0,152.46,1,0.2619047619047619,121.0
11978,101.0,344.0,445.0,87203.79146919432,0.5316200554295792,4.0,177.72496406668486,69.27503593331514,0,146.85,0,0.5550561797752809,247.0
11980,339.0,258.0,597.0,84609.12052117265,0.5968118195956454,3.0,522.0,75.0,0,197.01000000000002,0,1.0,597.0
12008,43.0,50.0,93.0,78846.15384615384,0.6088992974238876,0.0,0.0,0.0,1,46.5,1,0.0,0.0
12009,420.0,804.0,1224.0,86375.0,0.4806536890170632,4.0,6.173784586044292,81.82621541395571,0,403.92,1,0.0718954248366013,88.0
12010,1517.0,2767.0,4284.0,56250.00000000001,0.5012310292874729,13.0,627.9975027392582,389.00249726074185,1,2142.0,1,0.23739495798319327,1017.0
12015,126.0,352.0,478.0,81140.35087719298,0.4135429262394196,0.0,0.0,0.0,0,157.74,1,0.0,0.0
12017,0.0,17.0,17.0,76470.58823529413,0.4057279236276849,0.0,0.0,0.0,0,5.61,1,0.0,0.0
12018,477.0,613.0,1090.0,83821.6957605985,0.5493150684931507,4.0,7.873123526893734,60.126876473106265,0,359.7,1,0.062385321100917435,68.0
12019,602.0,1497.0,2099.0,93461.53846153848,0.5530104712041884,12.0,24.093076704251725,219.90692329574827,0,692.6700000000001,1,0.11624583134826108,244.0
12020,1087.0,3497.0,4584.0,77806.40668523677,0.5192213126609008,25.0,727.4527135967561,508.5472864032439,0,1512.72,1,0.2696335078534031,1236.0
12022,48.0,127.0,175.0,64329.26829268293,0.394990366088632,1.0,0.0,20.0,0,57.75,1,0.11428571428571428,20.0
12023,144.0,251.0,395.0,72815.53398058254,0.4338668913226621,0.0,0.0,0.0,0,130.35,1,0.0,0.0
12025,276.0,269.0,545.0,68050.54151624549,0.526615969581749,0.0,0.0,0.0,0,179.85,1,0.0,0.0
12027,247.0,487.0,734.0,92149.75845410628,0.4877474081055608,1.0,2.0190275812493503,5.98097241875065,0,242.22,1,0.010899182561307902,8.0
12028,56.0,149.0,205.0,67105.26315789473,0.5268022181146026,1.0,3.281079152798675,12.718920847201325,0,67.65,1,0.07804878048780488,16.0
12029,10.0,45.0,55.0,88392.85714285713,0.5650857719475277,0.0,0.0,0.0,0,18.150000000000002,1,0.0,0.0
12032,22.0,25.0,47.0,67857.14285714286,0.6648575305291723,0.0,0.0,0.0,1,23.5,1,0.0,0.0
12033,316.0,578.0,894.0,80378.97310513447,0.5353403141361257,4.0,177.0,150.0,0,295.02000000000004,0,0.36577181208053694,327.0
12035,0.0,48.0,48.0,56907.89473684211,0.7851239669421488,0.0,0.0,0.0,1,24.0,1,0.0,0.0
12036,32.0,16.0,48.0,57500.0,0.4545454545454545,0.0,0.0,0.0,1,24.0,1,0.0,0.0
12037,228.0,312.0,540.0,68581.08108108108,0.4530982120989468,1.0,0.0,68.0,0,178.20000000000002,1,0.1259259259259259,68.0
12041,0.0,7.0,7.0,75000.0,0.7836990595611285,0.0,0.0,0.0,1,3.5,1,0.0,0.0
12042,0.0,25.0,25.0,64880.95238095238,0.7070707070707071,0.0,0.0,0.0,1,12.5,1,0.0,0.0
12043,255.0,548.0,803.0,61367.06948640484,0.4288120222826791,6.0,209.80932606161986,107.19067393838014,0,264.99,0,0.39476961394769616,317.0
12046,28.0,42.0,70.0,73214.28571428571,0.674373795761079,0.0,0.0,0.0,1,35.0,1,0.0,0.0
12047,1174.0,2597.0,3771.0,65744.02125775022,0.4846949727385909,12.0,197.80957251840545,242.19042748159453,0,1244.43,1,0.11667992574913816,440.0
12051,262.0,328.0,590.0,68071.42857142857,0.2892561983471074,2.0,22.0,30.0,0,194.70000000000002,1,0.08813559322033898,52.0
12052,128.0,120.0,248.0,77689.87341772151,0.4002026342451874,0.0,0.0,0.0,0,81.84,1,0.0,0.0
12053,125.0,409.0,534.0,81278.28054298642,0.5196332000940512,3.0,57.404414479443915,66.59558552055609,0,176.22,1,0.23220973782771537,124.0
12054,716.0,1683.0,2399.0,97130.24282560706,0.5330979699911739,9.0,131.5813840803746,447.4186159196254,0,791.6700000000001,1,0.2413505627344727,579.0
12056,62.0,177.0,239.0,81526.54867256638,0.5569245933957615,1.0,64.0,0.0,0,78.87,1,0.26778242677824265,64.0
12057,133.0,108.0,241.0,63414.63414634147,0.4106159238858287,1.0,6.6162039485710515,9.383796051428948,0,79.53,1,0.06639004149377593,16.0
12058,0.0,101.0,101.0,62500.0,0.6018916595012898,0.0,0.0,0.0,1,50.5,1,0.0,0.0
12059,20.0,134.0,154.0,80312.5,0.5645730416372619,0.0,0.0,0.0,0,50.82,1,0.0,0.0
12060,20.0,123.0,143.0,87142.85714285713,0.3861003861003861,0.0,0.0,0.0,0,47.190000000000005,1,0.0,0.0
12061,779.0,920.0,1699.0,85931.27490039842,0.4931722173101483,7.0,62.00463520601109,188.99536479398893,0,560.6700000000001,1,0.14773396115361978,251.0
12062,56.0,91.0,147.0,74127.90697674418,0.5174488567990373,0.0,0.0,0.0,0,48.510000000000005,1,0.0,0.0
12063,26.0,29.0,55.0,85714.28571428571,0.4597701149425287,0.0,0.0,0.0,0,18.150000000000002,1,0.0,0.0
12064,15.0,6.0,21.0,50000.0,0.8661417322834646,0.0,0.0,0.0,1,10.5,1,0.0,0.0
12065,2435.0,4282.0,6717.0,83914.7702876771,0.5226308821219398,35.0,1304.7966797982986,923.2033202017013,0,2216.61,0,0.33169569748399585,2228.0
12066,151.0,137.0,288.0,69329.8969072165,0.5288985823336968,0.0,0.0,0.0,0,95.04,1,0.0,0.0
12067,52.0,177.0,229.0,75844.5945945946,0.5078929306794784,1.0,2.7194435551076657,13.280556444892333,0,75.57000000000001,1,0.06986899563318777,16.0
12068,63.0,333.0,396.0,60037.878787878784,0.5261060183339976,3.0,3.821698534209742,188.17830146579024,0,130.68,0,0.48484848484848486,192.0
12070,43.0,178.0,221.0,68297.10144927536,0.276110444177671,0.0,0.0,0.0,0,72.93,1,0.0,0.0
12071,14.0,18.0,32.0,42857.142857142855,0.6451612903225806,0.0,0.0,0.0,1,16.0,1,0.0,0.0
12072,224.0,349.0,573.0,64648.4375,0.427807486631016,0.0,0.0,0.0,0,189.09,1,0.0,0.0
12074,197.0,222.0,419.0,77166.66666666666,0.5074424898511503,2.0,5.641704139001271,31.35829586099873,0,138.27,1,0.0883054892601432,37.0
12075,72.0,150.0,222.0,79243.82716049382,0.5128205128205128,0.0,0.0,0.0,0,73.26,1,0.0,0.0
12076,33.0,107.0,140.0,65778.68852459016,0.4799370574350904,0.0,0.0,0.0,0,46.2,1,0.0,0.0
12077,549.0,497.0,1046.0,94878.223495702,0.5168838862559242,2.0,3.148050567535746,79.85194943246425,0,345.18,1,0.07934990439770555,83.0
12078,1200.0,2324.0,3524.0,52572.427572427565,0.432509505703422,10.0,245.87382410754066,410.12617589245934,1,1762.0,1,0.18615209988649262,656.0
12083,167.0,520.0,687.0,70489.69072164949,0.4974358974358974,3.0,38.918544405810366,84.08145559418963,0,226.71,1,0.17903930131004367,123.0
12084,287.0,532.0,819.0,77405.85774058578,0.4714933912014204,2.0,0.0,140.0,0,270.27000000000004,1,0.17094017094017094,140.0
12085,0.0,18.0,18.0,46323.52941176471,0.6666666666666666,1.0,54.0,20.0,1,9.0,0,4.111111111111111,74.0
12086,59.0,81.0,140.0,68489.58333333334,0.5825242718446602,3.0,75.1020583917766,61.8979416082234,0,46.2,0,0.9785714285714285,137.0
12087,51.0,97.0,148.0,67857.14285714286,0.4925723221266614,0.0,0.0,0.0,0,48.84,1,0.0,0.0
12090,454.0,651.0,1105.0,60552.536231884056,0.4773434797647872,1.0,76.0,0.0,0,364.65000000000003,1,0.06877828054298643,76.0
12092,44.0,137.0,181.0,61160.71428571429,0.3491271820448878,0.0,0.0,0.0,0,59.730000000000004,1,0.0,0.0
12093,53.0,64.0,117.0,59760.27397260274,0.5270758122743683,1.0,5.414697040621627,10.585302959378373,1,58.5,1,0.13675213675213677,16.0
12094,80.0,286.0,366.0,69084.82142857142,0.4185351270553064,0.0,0.0,0.0,0,120.78,1,0.0,0.0
12095,626.0,1114.0,1740.0,58839.285714285725,0.4449388209121245,11.0,183.1095586720383,298.8904413279617,1,870.0,1,0.2770114942528736,482.0
12106,58.0,160.0,218.0,80664.0625,0.5895900506678949,0.0,0.0,0.0,0,71.94,1,0.0,0.0
12108,10.0,11.0,21.0,65340.90909090909,0.5392156862745098,0.0,0.0,0.0,0,6.930000000000001,1,0.0,0.0
12110,809.0,1595.0,2404.0,78732.71889400922,0.5495340356564019,17.0,479.16815613823354,205.83184386176643,0,793.32,1,0.2849417637271215,685.0
12116,54.0,147.0,201.0,60156.25,0.5921539600296077,1.0,1.6101850676484855,6.3898149323515145,0,66.33,1,0.03980099502487562,8.0
12117,128.0,173.0,301.0,63087.24832214764,0.5486008836524301,1.0,15.0,0.0,0,99.33,1,0.04983388704318937,15.0
12118,994.0,1308.0,2302.0,77311.542991755,0.5127740532705201,7.0,127.18099472105246,248.81900527894754,0,759.6600000000001,1,0.1633362293657689,376.0
12120,36.0,40.0,76.0,65277.77777777777,0.4251968503937008,1.0,2.8500197830956555,5.1499802169043445,0,25.080000000000002,1,0.10526315789473684,8.0
12121,121.0,215.0,336.0,78026.3157894737,0.4028837998303647,0.0,0.0,0.0,0,110.88000000000001,1,0.0,0.0
12122,137.0,205.0,342.0,61082.47422680413,0.5411436541143654,4.0,47.203975971808106,116.7960240281919,0,112.86,0,0.47953216374269003,164.0
12123,346.0,383.0,729.0,74100.37878787878,0.534629404617254,4.0,72.84863663873232,87.15136336126768,0,240.57000000000002,1,0.2194787379972565,160.0
12125,48.0,65.0,113.0,61363.63636363637,0.7051282051282052,0.0,0.0,0.0,1,56.5,1,0.0,0.0
12130,8.0,118.0,126.0,66037.73584905661,0.99,0.0,0.0,0.0,1,63.0,1,0.0,0.0
12134,178.0,323.0,501.0,67809.13978494624,0.4321561338289962,1.0,0.0,80.0,0,165.33,1,0.1596806387225549,80.0
12136,9.0,16.0,25.0,92151.16279069768,0.5443037974683544,1.0,4.334637369920824,11.665362630079176,0,8.25,0,0.64,16.0
12137,82.0,249.0,331.0,73174.1573033708,0.4373464373464373,1.0,1.4860510011606096,6.513948998839391,0,109.23,1,0.02416918429003021,8.0
12138,116.0,236.0,352.0,66637.93103448275,0.4962354551676933,0.0,0.0,0.0,0,116.16000000000001,1,0.0,0.0
12139,13.0,15.0,28.0,70192.30769230769,0.4545454545454545,0.0,0.0,0.0,0,9.24,1,0.0,0.0
12140,97.0,59.0,156.0,83096.59090909091,0.623229461756374,2.0,3.733458219397601,48.266541780602395,1,78.0,1,0.3333333333333333,52.0
12143,216.0,377.0,593.0,66666.66666666666,0.4464449751975013,5.0,92.73905392460826,23.26094607539175,0,195.69,1,0.19561551433389546,116.0
12144,1223.0,1687.0,2910.0,69984.14855072463,0.5062362435803375,11.0,314.17283970962194,203.82716029037803,0,960.3000000000001,1,0.17800687285223368,518.0
12147,0.0,31.0,31.0,72413.79310344828,0.7038834951456311,0.0,0.0,0.0,1,15.5,1,0.0,0.0
12148,161.0,343.0,504.0,100809.71659919027,0.565088080530771,2.0,1.9167399579651727,66.08326004203482,0,166.32000000000002,1,0.1349206349206349,68.0
12149,103.0,228.0,331.0,56071.42857142857,0.4755434782608695,1.0,0.0,40.0,1,165.5,1,0.12084592145015106,40.0
12150,67.0,0.0,67.0,66847.82608695651,0.7809847198641766,0.0,0.0,0.0,1,33.5,1,0.0,0.0
12151,53.0,77.0,130.0,88207.54716981133,0.6084959816303099,1.0,2.4425734403853983,5.557426559614602,1,65.0,1,0.06153846153846154,8.0
12153,5.0,109.0,114.0,83967.39130434784,0.6543385490753911,0.0,0.0,0.0,1,57.0,1,0.0,0.0
12154,98.0,206.0,304.0,73817.56756756757,0.524822695035461,3.0,5.800594719803002,62.19940528019699,0,100.32000000000001,1,0.2236842105263158,68.0
12155,19.0,194.0,213.0,55696.20253164557,0.4519450800915331,3.0,45.60435284917842,22.39564715082158,1,106.5,1,0.3192488262910798,68.0
12156,41.0,128.0,169.0,79166.66666666666,0.5054151624548736,0.0,0.0,0.0,0,55.77,1,0.0,0.0
12157,262.0,439.0,701.0,65000.0,0.4263226934849147,4.0,135.4832947123405,111.5167052876595,0,231.33,0,0.35235378031383735,247.0
12158,228.0,615.0,843.0,79466.96696696695,0.5508684863523573,3.0,4.867535605395795,63.1324643946042,0,278.19,1,0.08066429418742586,68.0
12159,316.0,636.0,952.0,103389.83050847458,0.5448458963407595,1.0,118.0,0.0,0,314.16,1,0.12394957983193278,118.0
12160,63.0,41.0,104.0,66944.44444444444,0.539568345323741,1.0,3.621365868797355,4.378634131202645,0,34.32,1,0.07692307692307693,8.0
12164,7.0,21.0,28.0,65277.77777777777,0.5567010309278351,0.0,0.0,0.0,0,9.24,1,0.0,0.0
12165,14.0,6.0,20.0,96022.72727272728,0.99,0.0,0.0,0.0,1,10.0,1,0.0,0.0
12166,119.0,82.0,201.0,55037.31343283582,0.4451827242524916,0.0,0.0,0.0,1,100.5,1,0.0,0.0
12167,95.0,146.0,241.0,57339.4495412844,0.4515327257663629,1.0,4.73761216640364,11.26238783359636,1,120.5,1,0.06639004149377593,16.0
12168,75.0,145.0,220.0,66895.6043956044,0.5202973127501429,0.0,0.0,0.0,0,72.60000000000001,1,0.0,0.0
12169,10.0,94.0,104.0,71052.63157894736,0.5013192612137203,0.0,0.0,0.0,0,34.32,1,0.0,0.0
12170,334.0,396.0,730.0,73207.17131474103,0.4803827751196172,2.0,64.74408559896314,94.25591440103686,0,240.9,1,0.21780821917808219,159.0
12173,90.0,302.0,392.0,69207.31707317074,0.4023552502453386,0.0,0.0,0.0,0,129.36,1,0.0,0.0
12175,27.0,106.0,133.0,62162.16216216217,0.5285714285714286,0.0,0.0,0.0,0,43.89,1,0.0,0.0
12176,20.0,19.0,39.0,67857.14285714286,0.3825136612021858,0.0,0.0,0.0,0,12.870000000000001,1,0.0,0.0
12180,2236.0,3630.0,5866.0,61354.60251046026,0.4441801252625123,39.0,878.1649943013016,734.8350056986984,0,1935.7800000000002,1,0.2749744289123764,1613.0
12182,635.0,1866.0,2501.0,56774.53769559033,0.4753211629479378,11.0,241.70995861109733,368.29004138890264,1,1250.5,1,0.24390243902439024,610.0
12183,246.0,158.0,404.0,57634.22818791946,0.5020215633423181,1.0,7.314820695932855,8.685179304067145,1,202.0,1,0.039603960396039604,16.0
12184,347.0,669.0,1016.0,78053.16091954023,0.4774972557628979,5.0,67.14612486474333,121.85387513525667,0,335.28000000000003,1,0.1860236220472441,189.0
12185,86.0,119.0,205.0,73195.8762886598,0.5434173669467787,0.0,0.0,0.0,0,67.65,1,0.0,0.0
12186,240.0,452.0,692.0,93621.70087976538,0.5391304347826087,2.0,2.0809175039104986,143.91908249608952,0,228.36,1,0.21098265895953758,146.0
12187,21.0,29.0,50.0,60197.36842105263,0.5420827389443652,1.0,5.075728839808059,10.92427116019194,0,16.5,1,0.32,16.0
12188,465.0,1012.0,1477.0,73362.06896551725,0.4993542832544124,4.0,77.55467581399387,68.44532418600613,0,487.41,1,0.0988490182802979,146.0
12189,964.0,1870.0,2834.0,61428.57142857143,0.4929310438221115,11.0,69.61310321326178,253.3868967867382,0,935.22,1,0.11397318278052224,323.0
12190,41.0,42.0,83.0,60472.97297297298,0.5772230889235569,1.0,5.915147607492211,10.08485239250779,0,27.39,1,0.1927710843373494,16.0
12192,0.0,77.0,77.0,66952.05479452055,0.4879679144385027,0.0,0.0,0.0,0,25.41,1,0.0,0.0
