batch,location_id,zipcode,latitude,longitude,size,added_slots,build_cost,equip_cost_0_5
batch_26,65100,12492,42.2071347778714,-74.36492738476778,small,100,65000.0,8000.0
batch_26,48373,12053,42.7386757123886,-74.18078707400662,small,100,65000.0,8000.0
batch_26,127122,14171,42.437078333988936,-78.63747915881459,small,100,65000.0,8000.0
batch_26,111801,13693,44.06270780899487,-76.26919082083789,small,100,65000.0,8000.0
batch_26,19500,10985,41.58490758773615,-74.32252193041433,small,100,65000.0,8000.0
batch_26,114880,13782,42.16974850882234,-75.00347253597776,small,100,65000.0,8000.0
batch_26,75301,12786,41.64790931822288,-74.85893898001648,small,100,65000.0,8000.0
batch_26,60601,12422,42.39642886045807,-74.18870908055821,small,100,65000.0,8000.0
batch_26,62002,12444,42.266592190768094,-74.28548869149078,small,100,65000.0,8000.0
batch_26,9001,10511,41.249533391274575,-73.93418452292963,small,100,65000.0,8000.0
batch_26,41857,11792,40.96081140879157,-72.82964099661125,small,100,65000.0,8000.0
batch_26,58033,12208,42.66557233346284,-73.80451307022051,small,100,65000.0,8000.0
batch_26,3132,10035,40.81084911702893,-73.94462761296026,small,100,65000.0,8000.0
batch_26,75901,12792,41.52330074238534,-74.92730776727224,small,100,65000.0,8000.0
batch_26,7019,10464,40.85548523625716,-73.797118975109,small,100,65000.0,8000.0
batch_26,76302,12808,43.70733585043241,-73.77402069316933,small,100,65000.0,8000.0
batch_26,59406,12405,42.32179680229897,-74.09569970740709,small,100,65000.0,8000.0
batch_26,71548,12719,41.50103257018433,-74.9236935019666,small,100,65000.0,8000.0
batch_26,130047,14228,43.05068541871528,-78.77362436078512,small,100,65000.0,8000.0
retry_batch_5_chunk_1,1702,10021,40.759088805667325,-73.96852516813857,small,100,65000.0,8000.0
retry_batch_5_chunk_1,1704,10021,40.75881412697026,-73.9667386249865,large,400,115000.0,32000.0
retry_batch_5_chunk_1,1754,10021,40.75857021392089,-73.9648988999963,large,400,115000.0,32000.0
retry_batch_5_chunk_1,1986,10023,40.78537277920029,-73.97448466864795,large,400,115000.0,32000.0
retry_batch_5_chunk_1,1943,10023,40.786272490181474,-73.97765852611099,large,400,115000.0,32000.0
retry_batch_5_chunk_1,1974,10023,40.78624763172923,-73.97956073258489,large,400,115000.0,32000.0
retry_batch_5_chunk_1,1949,10023,40.78634707362146,-73.99114006725877,large,400,115000.0,32000.0
retry_batch_5_chunk_1,50594,12078,43.0703894679004,-74.3445650954487,large,400,115000.0,32000.0
retry_batch_5_chunk_1,50572,12078,43.07104894269393,-74.34120839588276,large,400,115000.0,32000.0
retry_batch_5_chunk_1,50530,12078,43.06974488924616,-74.34284115758041,small,100,65000.0,8000.0
retry_batch_5_chunk_1,42713,11901,40.93520671300132,-72.64236205917896,large,400,115000.0,32000.0
retry_batch_5_chunk_1,42740,11901,40.93363916274841,-72.64309447836814,small,100,65000.0,8000.0
retry_batch_5_chunk_1,42785,11901,40.93614005386351,-72.64879481578903,large,400,115000.0,32000.0
retry_batch_5_chunk_1,29144,11415,40.71682526357027,-73.82223453746815,large,400,115000.0,32000.0
retry_batch_5_chunk_1,29180,11415,40.71581539147756,-73.83864774592539,large,400,115000.0,32000.0
retry_batch_5_chunk_1,29159,11415,40.71650633596054,-73.82463717302609,small,100,65000.0,8000.0
retry_batch_5_chunk_1,129057,14218,42.8064436452595,-78.7990972537965,large,400,115000.0,32000.0
retry_batch_5_chunk_1,129049,14218,42.805483591099495,-78.8030472223145,small,100,65000.0,8000.0
retry_batch_5_chunk_1,129064,14218,42.81016841272523,-78.79843965588799,large,400,115000.0,32000.0
retry_batch_5_chunk_1,831,10010,40.72802778663426,-73.97225780417206,large,400,115000.0,32000.0
retry_batch_5_chunk_1,814,10010,40.72761020880471,-73.97509418473861,large,400,115000.0,32000.0
retry_batch_5_chunk_1,896,10010,40.729436064385375,-73.9735047572836,small,100,65000.0,8000.0
retry_batch_5_chunk_1,15054,10708,40.93087875238932,-73.82991905447872,large,400,115000.0,32000.0
retry_batch_5_chunk_1,15052,10708,40.93010997001091,-73.83192083604199,large,400,115000.0,32000.0
retry_batch_5_chunk_1,17209,10940,41.4604078334601,-74.4778976702415,large,400,115000.0,32000.0
retry_batch_5_chunk_1,17269,10940,41.45609876846978,-74.4788914108869,large,400,115000.0,32000.0
retry_batch_5_chunk_1,29480,11418,40.68829525205567,-73.8429363073732,large,400,115000.0,32000.0
retry_batch_5_chunk_1,29476,11418,40.70740926591447,-73.84040681392315,large,400,115000.0,32000.0
retry_batch_6_chunk_2,59199,12309,42.81680572635579,-73.85940810226536,large,400,115000.0,32000.0
retry_batch_6_chunk_2,59148,12309,42.81876237987935,-73.8642530653376,large,400,115000.0,32000.0
retry_batch_6_chunk_2,8113,10475,40.88155966991125,-73.83725982354427,large,400,115000.0,32000.0
retry_batch_6_chunk_2,8158,10475,40.86502211452893,-73.81823179353475,large,400,115000.0,32000.0
retry_batch_6_chunk_2,48016,12047,42.766241327849954,-73.7035869624952,large,400,115000.0,32000.0
retry_batch_6_chunk_2,48002,12047,42.767749261060096,-73.702608094741,large,400,115000.0,32000.0
retry_batch_6_chunk_2,45063,11967,40.81053790006292,-72.85828286419765,large,400,115000.0,32000.0
retry_batch_6_chunk_2,45059,11967,40.81069280614905,-72.86192949032885,large,400,115000.0,32000.0
retry_batch_6_chunk_2,4969,10305,40.58749820217377,-74.06792982358657,large,400,115000.0,32000.0
retry_batch_6_chunk_2,4924,10305,40.58746037424758,-74.0693412510116,large,400,115000.0,32000.0
retry_batch_6_chunk_2,129957,14227,42.89426368833411,-78.75510083088832,large,400,115000.0,32000.0
retry_batch_6_chunk_2,129979,14227,42.89396093648735,-78.75205543815143,large,400,115000.0,32000.0
retry_batch_6_chunk_2,124664,14094,43.16967146879029,-78.68381444991748,large,400,115000.0,32000.0
retry_batch_6_chunk_2,124617,14094,43.1679772726716,-78.68409668814722,large,400,115000.0,32000.0
retry_batch_6_chunk_2,4635,10302,40.62138585068809,-74.12859401062865,large,400,115000.0,32000.0
retry_batch_6_chunk_2,4657,10302,40.62188969997339,-74.1305203585728,large,400,115000.0,32000.0
retry_batch_6_chunk_2,10837,10538,40.94410219690316,-73.74744802154122,large,400,115000.0,32000.0
retry_batch_6_chunk_2,10810,10538,40.944602078162326,-73.76412334260938,large,400,115000.0,32000.0
retry_batch_6_chunk_2,123896,14075,42.7242035009521,-78.82898488761127,large,400,115000.0,32000.0
retry_batch_6_chunk_2,123834,14075,42.72582085255076,-78.8290545448392,large,400,115000.0,32000.0
retry_batch_6_chunk_3,34465,11598,40.62293410227231,-73.70892915236315,large,400,115000.0,32000.0
retry_batch_6_chunk_3,34463,11598,40.62279323572854,-73.71879554479573,large,400,115000.0,32000.0
retry_batch_6_chunk_3,95818,13209,43.09457526915066,-76.24850039698237,large,400,115000.0,32000.0
retry_batch_6_chunk_3,95894,13209,43.09289159832106,-76.25012264750886,large,400,115000.0,32000.0
retry_batch_6_chunk_3,95986,13210,43.04289904091249,-76.11900107140335,large,400,115000.0,32000.0
retry_batch_6_chunk_3,95946,13210,43.04406270609578,-76.13749131249577,large,400,115000.0,32000.0
retry_batch_6_chunk_3,132224,14468,43.30176978368687,-77.79691070482323,large,400,115000.0,32000.0
retry_batch_6_chunk_3,132215,14468,43.300631735387306,-77.79754364819152,large,400,115000.0,32000.0
retry_batch_6_chunk_3,14738,10705,40.9079618677565,-73.9047290834951,large,400,115000.0,32000.0
retry_batch_6_chunk_3,14773,10705,40.92584252230266,-73.88563604577799,small,100,65000.0,8000.0
retry_batch_6_chunk_3,14752,10705,40.907731381476026,-73.90302939625859,large,400,115000.0,32000.0
retry_batch_7_chunk_1,21143,11021,40.77713193481804,-73.7344982105774,large,400,115000.0,32000.0
retry_batch_7_chunk_1,21141,11021,40.79516065310725,-73.73397222112399,large,400,115000.0,32000.0
retry_batch_7_chunk_1,128697,14214,42.93229394744744,-78.84696752921879,large,400,115000.0,32000.0
retry_batch_7_chunk_1,128646,14214,42.931622404183294,-78.8432543315757,large,400,115000.0,32000.0
retry_batch_7_chunk_1,42376,11798,40.76220127611924,-73.38474633786515,large,400,115000.0,32000.0
retry_batch_7_chunk_1,42358,11798,40.76219020482466,-73.38349308567003,medium,200,95000.0,16000.0
retry_batch_7_chunk_1,119360,13904,42.12622751448551,-75.8555974973966,large,400,115000.0,32000.0
retry_batch_7_chunk_1,119324,13904,42.12158683699599,-75.85584719898839,medium,200,95000.0,16000.0
retry_batch_7_chunk_1,43775,11946,40.8650420974152,-72.51027816640358,large,400,115000.0,32000.0
retry_batch_7_chunk_1,43739,11946,40.866438421390455,-72.51060600001504,large,400,115000.0,32000.0
retry_batch_7_chunk_1,29611,11420,40.665594361794135,-73.82749497079985,large,400,115000.0,32000.0
retry_batch_7_chunk_1,29621,11420,40.667002216526825,-73.82804217204466,large,400,115000.0,32000.0
retry_batch_7_chunk_1,31742,11530,40.71638020823499,-73.65827723850381,medium,200,95000.0,16000.0
retry_batch_7_chunk_1,31753,11530,40.71625752428072,-73.65705234222591,large,400,115000.0,32000.0
retry_batch_7_chunk_1,125525,14120,43.0407447156187,-78.84322233663244,large,400,115000.0,32000.0
retry_batch_7_chunk_1,125512,14120,43.04139061546965,-78.84607095656274,large,400,115000.0,32000.0
retry_batch_7_chunk_1,26030,11237,40.708280805468746,-73.92670307162143,medium,200,95000.0,16000.0
retry_batch_7_chunk_1,26079,11237,40.69091412748043,-73.92657362843369,large,400,115000.0,32000.0
retry_batch_7_chunk_1,14608,10704,40.90779668519511,-73.86645915865827,large,400,115000.0,32000.0
retry_batch_7_chunk_1,14676,10704,40.90972714699225,-73.84991926113781,large,400,115000.0,32000.0
retry_batch_7_chunk_3,116896,13815,42.53167774388909,-75.53611643789749,medium,200,95000.0,16000.0
retry_batch_7_chunk_3,116894,13815,42.532664411114204,-75.53719511357971,large,400,115000.0,32000.0
retry_batch_7_chunk_3,95674,13207,43.01005223143812,-76.1559052695169,large,400,115000.0,32000.0
retry_batch_7_chunk_3,95629,13207,43.01038258322895,-76.16128763402408,medium,200,95000.0,16000.0
retry_batch_7_chunk_3,18683,10970,41.19889443984005,-74.03395444459971,large,400,115000.0,32000.0
retry_batch_7_chunk_3,18651,10970,41.2000295066433,-74.03843254147002,large,400,115000.0,32000.0
retry_batch_7_chunk_3,37175,11727,40.87529942493864,-73.01493935395325,large,400,115000.0,32000.0
retry_batch_7_chunk_3,37151,11727,40.875061582887845,-72.99851159653655,large,400,115000.0,32000.0
retry_batch_7_chunk_3,59288,12401,41.978237828193016,-74.07613910831088,large,400,115000.0,32000.0
retry_batch_7_chunk_3,59290,12401,41.97469920433468,-74.07576082562287,medium,200,95000.0,16000.0
retry_batch_10_chunk_1,37801,11738,40.84599091750064,-73.0506115592824,large,400,115000.0,32000.0
retry_batch_10_chunk_1,37899,11738,40.84369543014904,-73.05052660966916,medium,200,95000.0,16000.0
retry_batch_10_chunk_1,96425,13219,43.03166827917181,-76.23054611191485,small,100,65000.0,8000.0
retry_batch_10_chunk_1,96454,13219,43.03185835609752,-76.22064464108377,large,400,115000.0,32000.0
retry_batch_10_chunk_1,40850,11780,40.88882237078611,-73.16728932775382,large,400,115000.0,32000.0
retry_batch_10_chunk_1,40808,11780,40.88968573845308,-73.16566280665309,small,100,65000.0,8000.0
retry_batch_10_chunk_1,3906,10069,40.78708087827985,-73.97871231923662,large,400,115000.0,32000.0
retry_batch_10_chunk_1,3979,10069,40.787482611189766,-73.99776618269007,medium,200,95000.0,16000.0
retry_batch_10_chunk_1,37253,11729,40.76777422977607,-73.33286577947027,large,400,115000.0,32000.0
retry_batch_10_chunk_1,37259,11729,40.74916850973161,-73.33480629043811,small,100,65000.0,8000.0
retry_batch_10_chunk_1,39267,11757,40.6787574865008,-73.37393927519449,large,400,115000.0,32000.0
retry_batch_10_chunk_1,39229,11757,40.67926423218478,-73.37250620870624,small,100,65000.0,8000.0
retry_batch_10_chunk_1,41927,11793,40.67558392501182,-73.51991049848266,large,400,115000.0,32000.0
retry_batch_10_chunk_1,41970,11793,40.67578543261018,-73.51809049807726,small,100,65000.0,8000.0
retry_batch_10_chunk_1,131630,14433,43.07778660571478,-76.88245262131845,small,100,65000.0,8000.0
retry_batch_10_chunk_1,131645,14433,43.07627734528176,-76.87842273285513,large,400,115000.0,32000.0
retry_batch_10_chunk_1,97523,13317,42.857999970010574,-74.59949492571687,large,400,115000.0,32000.0
retry_batch_10_chunk_1,97532,13317,42.85970121735681,-74.60435676180929,small,100,65000.0,8000.0
retry_batch_10_chunk_1,135391,14617,43.2302497670859,-77.60867376213447,large,400,115000.0,32000.0
retry_batch_10_chunk_1,135342,14617,43.22999978991598,-77.59016577847973,small,100,65000.0,8000.0
retry_batch_10_chunk_3,56059,12182,42.790199983415455,-73.65531563231963,large,400,115000.0,32000.0
retry_batch_10_chunk_3,38378,11746,40.80518838693276,-73.35424028982777,large,400,115000.0,32000.0
retry_batch_10_chunk_3,38345,11746,40.80540229450182,-73.35766991753127,small,100,65000.0,8000.0
retry_batch_10_chunk_3,95298,13203,43.06727354272907,-76.14687994728357,large,400,115000.0,32000.0
retry_batch_10_chunk_3,39907,11767,40.83852577176712,-73.13920815379808,large,400,115000.0,32000.0
retry_batch_10_chunk_3,5130,10307,40.50001296809933,-74.25353870004574,medium,200,95000.0,16000.0
retry_batch_10_chunk_3,5149,10307,40.49867155631506,-74.25098492442324,large,400,115000.0,32000.0
retry_batch_12_chunk_2,134800,14589,43.25138525747143,-77.16170819326504,large,400,115000.0,32000.0
retry_batch_12_chunk_2,103165,13452,43.00924286504451,-74.63780751436825,large,400,115000.0,32000.0
retry_batch_12_chunk_2,17119,10930,41.34418560249032,-74.12686465398953,large,400,115000.0,32000.0
retry_batch_12_chunk_2,57462,12202,42.65116201255242,-73.75568980002426,large,400,115000.0,32000.0
retry_batch_12_chunk_2,77803,12832,43.3691987183671,-73.30568623289417,large,400,115000.0,32000.0
retry_batch_12_chunk_2,119266,13903,42.07180407453188,-75.89240654578724,large,400,115000.0,32000.0
retry_batch_12_chunk_2,7955,10473,40.82893963184838,-73.869883435347,large,400,115000.0,32000.0
retry_batch_12_chunk_2,7969,10473,40.81030948082172,-73.87034609453595,large,400,115000.0,32000.0
retry_batch_12_chunk_2,7961,10473,40.82879027936298,-73.86705002955733,large,400,115000.0,32000.0
retry_batch_12_chunk_2,96900,13308,43.23319830149473,-75.67775388579653,large,400,115000.0,32000.0
retry_batch_12_chunk_2,31484,11516,40.61494617078779,-73.73550000880884,large,400,115000.0,32000.0
retry_batch_12_chunk_2,129558,14223,42.98293741787548,-78.85017144417392,large,400,115000.0,32000.0
retry_batch_12_chunk_2,129520,14223,42.976376622389935,-78.85497598200266,small,100,65000.0,8000.0
retry_batch_12_chunk_3,1001,10012,40.7156010374001,-74.00457392966668,small,100,65000.0,8000.0
retry_batch_12_chunk_3,1038,10012,40.716240605312095,-74.00682426033757,large,400,115000.0,32000.0
retry_batch_12_chunk_3,130118,14301,43.1053395548715,-79.05070668750305,large,400,115000.0,32000.0
retry_batch_12_chunk_3,134901,14590,43.23848480478332,-76.82088176583805,large,400,115000.0,32000.0
retry_batch_12_chunk_3,124701,14098,43.32288559930328,-78.3880126674373,large,400,115000.0,32000.0
retry_batch_12_chunk_3,22584,11109,40.73775964052811,-73.96736833335888,large,400,115000.0,32000.0
retry_batch_12_chunk_3,22536,11109,40.73577795558644,-73.94884030707496,large,400,115000.0,32000.0
retry_batch_16_chunk_2,74556,12771,41.368746920322685,-74.6614956417979,large,400,115000.0,32000.0
retry_batch_16_chunk_2,49040,12061,42.58552346663552,-73.6746172790509,large,400,115000.0,32000.0
retry_batch_16_chunk_2,98408,13327,43.89967606986701,-75.34448158692919,large,400,115000.0,32000.0
retry_batch_16_chunk_2,99902,13354,43.24941048233991,-75.24747446657382,large,400,115000.0,32000.0
retry_batch_16_chunk_2,119878,14006,42.62744753046764,-79.05551892865394,large,400,115000.0,32000.0
retry_batch_16_chunk_2,122289,14052,42.77929840807094,-78.59262886638231,large,400,115000.0,32000.0
retry_batch_16_chunk_2,32830,11560,40.89055859816132,-73.58483291996312,large,400,115000.0,32000.0
retry_batch_16_chunk_2,125600,14125,43.07118648646721,-78.27769008950304,large,400,115000.0,32000.0
retry_batch_16_chunk_2,122099,14048,42.497684535088624,-79.32944544964994,large,400,115000.0,32000.0
retry_batch_16_chunk_2,94905,13166,43.03964060373731,-76.53467541607074,large,400,115000.0,32000.0
retry_batch_16_chunk_3,73300,12751,41.68637200624662,-74.67998188338301,large,400,115000.0,32000.0
retry_batch_16_chunk_3,43501,11942,40.8375065140273,-72.57798291601706,large,400,115000.0,32000.0
retry_batch_16_chunk_3,16801,10926,41.30971074552601,-74.1212880991589,large,400,115000.0,32000.0
retry_batch_16_chunk_3,102400,13433,43.58140888976076,-75.33596040811439,medium,200,95000.0,16000.0
retry_batch_16_chunk_3,61047,12428,41.71219453364362,-74.42238976915867,large,400,115000.0,32000.0
retry_batch_18_chunk_1,77501,12827,43.43683461620428,-73.47869075469438,large,400,115000.0,32000.0
retry_batch_18_chunk_1,97094,13309,43.46886267070505,-75.34559360656628,medium,200,95000.0,16000.0
retry_batch_18_chunk_1,133864,14541,42.75686544514877,-76.8548325192658,medium,200,95000.0,16000.0
retry_batch_18_chunk_1,57352,12198,42.67995368512461,-73.62850289477868,medium,200,95000.0,16000.0
retry_batch_18_chunk_1,54645,12158,42.54081111840958,-73.82285821182369,medium,200,95000.0,16000.0
retry_batch_18_chunk_1,137017,14767,42.04755925123447,-79.47329304208472,medium,200,95000.0,16000.0
retry_batch_18_chunk_1,56129,12183,42.75573592503539,-73.69241390008162,medium,200,95000.0,16000.0
retry_batch_18_chunk_1,46700,12025,43.07819738127965,-74.16812558746314,large,400,115000.0,32000.0
retry_batch_18_chunk_1,62193,12446,41.80256947955061,-74.29534964651535,large,400,115000.0,32000.0
retry_batch_18_chunk_1,124295,14085,42.73068834328928,-78.9421414086145,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,7649,10470,40.89066411493062,-73.86839064407782,large,400,115000.0,32000.0
retry_batch_18_chunk_2,130942,14420,43.204367415246665,-77.94510290941103,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,116976,13820,42.47226929352733,-75.04267768545674,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,88502,13040,42.54311333420209,-75.9037343215099,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,135760,14625,43.1600506238261,-77.49634193704942,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,106247,13605,43.81610453968088,-76.04494412771884,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,94716,13164,43.101555716582354,-76.2963685019455,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,44200,11952,40.99604903591463,-72.53481787830805,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,18044,10962,41.05406663882711,-73.95392935251547,medium,200,95000.0,16000.0
retry_batch_18_chunk_2,91542,13101,42.60406064137896,-76.0720578765476,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,116300,13809,42.40608616318895,-75.40790008509019,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,112600,13734,42.07657587599111,-76.40604047910324,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,108802,13646,44.45965935048798,-75.669091158227,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,45215,11971,41.04680227363777,-72.4217846445159,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,100400,13363,43.3175191896274,-75.50525054669664,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,122649,14058,43.099519416591846,-78.16052865221639,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,1356,10016,40.75276883866976,-73.98785578960673,large,400,115000.0,32000.0
retry_batch_21_chunk_1,92467,13118,42.74528579265307,-76.38997945520065,medium,200,95000.0,16000.0
retry_batch_21_chunk_1,13034,10588,41.31884103091446,-73.81983298360035,large,400,115000.0,32000.0
retry_batch_21_chunk_1,70259,12580,41.84033297167225,-73.9071304879916,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,105300,13491,42.87262513424431,-75.1920720369321,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,60902,12427,42.15832263570936,-74.13085062934299,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,85800,12979,44.99681264958806,-73.3671396341075,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,64902,12487,41.86782230630856,-73.99266028131179,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,84502,12957,44.85807753436192,-74.55348034581853,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,137139,14770,42.017431847103055,-78.33327437238728,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,120900,14030,42.561913979991765,-78.49616073431147,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,93600,13144,43.58644578305092,-76.00104964590527,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,57123,12196,42.62991191005104,-73.61738775436899,medium,200,95000.0,16000.0
retry_batch_21_chunk_2,43602,11944,41.10734361142425,-72.36626115710575,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,76412,12809,43.22839336451244,-73.46049389623907,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,33962,11579,40.836213423218446,-73.63917464622232,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,114681,13778,42.34981670379686,-75.72449650555038,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,46600,12023,42.61473600066906,-74.14319310524951,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,105753,13495,43.12039964810048,-75.26746212444492,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,55602,12173,42.35402986430592,-73.75468898017422,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,39863,11766,40.919881982709576,-73.00408643711448,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,12600,10578,41.32372879676348,-73.66508494598207,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,112702,13736,42.30621276184374,-76.18340365692684,medium,200,95000.0,16000.0
retry_batch_21_chunk_3,78944,12845,43.407186091460936,-73.68843600768344,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,102600,13438,43.32917694400505,-75.15322262589866,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,79900,12859,43.177345996270894,-73.89284274549003,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,117746,13839,42.25297545871939,-75.29671444808174,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,125398,14111,42.58003268439845,-78.90103688281597,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,134455,14568,43.14786314296243,-77.27753918583866,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,81094,12885,43.50966904677581,-73.80172653074419,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,112102,13697,44.76489806314056,-74.80353091232813,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,91000,13083,43.64265432535,-76.05982592587574,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,127002,14170,42.70589455081189,-78.68692873641417,medium,200,95000.0,16000.0
retry_batch_21_chunk_4,102102,13425,42.96608928591134,-75.48076723071144,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,108202,13635,44.31176224303314,-75.24373556665265,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,124802,14101,42.408024494372896,-78.50680043037474,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,103476,13459,42.75370940589918,-74.59475366081782,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,82702,12928,43.95323541242608,-73.45810622915327,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,48186,12051,42.35984508158536,-73.82634544675828,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,130649,14414,42.89304018174803,-77.72301065701932,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,92915,13132,43.27088506702572,-76.24073628421044,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,17800,10958,41.36780877606628,-74.43532550600325,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,51402,12094,42.87714962856892,-73.49504426239956,medium,200,95000.0,16000.0
retry_batch_21_chunk_5,58131,12209,42.65074990894807,-73.79196266550966,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,92851,13131,43.40591669663503,-76.10959790951621,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,111300,13684,44.382061919445405,-75.10487940877071,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,18502,10969,41.28863264948163,-74.48247781239016,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,79602,12853,43.693058428573394,-73.98792809930902,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,104681,13480,42.92603944984765,-75.38777944278752,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,27098,11362,40.75037209411669,-73.72400620563711,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,72301,12734,41.72536888514313,-74.7314775714422,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,81909,12916,44.837216533969375,-74.52752552358557,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,131401,14427,42.63172058089901,-78.04549512290767,medium,200,95000.0,16000.0
retry_batch_21_chunk_6,66575,12518,41.40742728024599,-74.0494546085436,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,41210,11786,40.93874265204353,-72.88791238661503,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,82201,12919,44.98648704333043,-73.44084214550568,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,53102,12138,42.75306804635158,-73.34760441677874,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,69762,12571,41.99689748010108,-73.84597222281813,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,100942,13403,43.17290027073978,-75.28702344952117,large,400,115000.0,32000.0
retry_batch_21_chunk_7,73517,12754,41.79130644924186,-74.7577376951047,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,17079,10928,41.34996414340552,-73.96487862154622,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,99000,13335,42.69415767844798,-75.24599124871315,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,119902,14008,43.31575473620644,-78.64587100371686,medium,200,95000.0,16000.0
retry_batch_21_chunk_7,115403,13795,42.06547934739312,-75.80412072844824,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,81500,12910,44.87758606298649,-73.64829944253748,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,90784,13080,43.05629421028812,-76.4503425323258,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,96602,13302,43.49472881157322,-75.97628726867546,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,127270,14172,43.30634892577087,-78.82890282606756,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,52300,12121,42.83590826307818,-73.60633607450167,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,107504,13622,44.07503608783407,-76.12650267366598,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,90455,13076,43.36268453903749,-76.1467351735179,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,83384,12937,44.96431277746641,-74.4845707366554,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,111102,13681,44.43632853216658,-75.37563255914668,medium,200,95000.0,16000.0
retry_batch_21_chunk_8,1497,10017,40.74250310044068,-73.96564853758966,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,120554,14024,42.57041945287893,-78.25967507549072,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,11855,10560,41.33188965879036,-73.6011093131231,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,82002,12917,44.92096941208187,-74.17203832823853,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,84629,12958,44.94963050690888,-73.58195005655995,medium,200,95000.0,16000.0
retry_batch_21_chunk_10,31102,11509,40.580479225975296,-73.73541240962442,medium,200,95000.0,16000.0
